# Region type : patch pressure_outlet
# Faces       : 1888
# Area        : 4.314365e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(U)
455           	(-4.010462e-03 3.522399e-02 1.000388e+00)
456           	(-4.002198e-03 3.518801e-02 1.000404e+00)
457           	(-3.883796e-03 3.515842e-02 1.000382e+00)
458           	(-3.819715e-03 3.511468e-02 1.000396e+00)
459           	(-3.798296e-03 3.505743e-02 1.000384e+00)
460           	(-3.804840e-03 3.501567e-02 1.000398e+00)
461           	(-3.715860e-03 3.498713e-02 1.000385e+00)
462           	(-3.750666e-03 3.493800e-02 1.000396e+00)
463           	(-3.679535e-03 3.491323e-02 1.000377e+00)
464           	(-3.712980e-03 3.487782e-02 1.000384e+00)
465           	(-3.690554e-03 3.478464e-02 1.000369e+00)
466           	(-3.640106e-03 3.481601e-02 1.000402e+00)
467           	(-3.567127e-03 3.480472e-02 1.000381e+00)
468           	(-3.659923e-03 3.473159e-02 1.000396e+00)
469           	(-3.544193e-03 3.476484e-02 1.000384e+00)
470           	(-3.595323e-03 3.469422e-02 1.000397e+00)
471           	(-3.525560e-03 3.472930e-02 1.000390e+00)
472           	(-3.563878e-03 3.472071e-02 1.000404e+00)
473           	(-3.596394e-03 3.467990e-02 1.000385e+00)
474           	(-3.636949e-03 3.468475e-02 1.000393e+00)
475           	(-3.536995e-03 3.470732e-02 1.000382e+00)
476           	(-3.593741e-03 3.468919e-02 1.000397e+00)
477           	(-3.631338e-03 3.464436e-02 1.000376e+00)
478           	(-3.716136e-03 3.461918e-02 1.000391e+00)
479           	(-3.613741e-03 3.465391e-02 1.000385e+00)
480           	(-3.650015e-03 3.466122e-02 1.000402e+00)
481           	(-3.725682e-03 3.459514e-02 1.000381e+00)
482           	(-3.730818e-03 3.459389e-02 1.000391e+00)
483           	(-3.684069e-03 3.462533e-02 1.000381e+00)
484           	(-3.750928e-03 3.461668e-02 1.000398e+00)
485           	(-3.839422e-03 3.455808e-02 1.000374e+00)
486           	(-3.906403e-03 3.457081e-02 1.000386e+00)
487           	(-3.805131e-03 3.460158e-02 1.000377e+00)
488           	(-3.862201e-03 3.460250e-02 1.000385e+00)
489           	(-3.928362e-03 3.458032e-02 1.000361e+00)
490           	(-4.003643e-03 3.457147e-02 1.000368e+00)
491           	(-3.893896e-03 3.462089e-02 1.000359e+00)
492           	(-3.872272e-03 3.461279e-02 1.000370e+00)
493           	(-3.873024e-03 3.454614e-02 1.000352e+00)
494           	(-3.756918e-03 3.460830e-02 1.000377e+00)
495           	(-3.746803e-03 3.462890e-02 1.000362e+00)
496           	(-3.915395e-03 3.457987e-02 1.000370e+00)
497           	(-3.794566e-03 3.465092e-02 1.000348e+00)
498           	(-3.796344e-03 3.472353e-02 1.000357e+00)
499           	(-3.871998e-03 3.471890e-02 1.000341e+00)
500           	(-3.833543e-03 3.475289e-02 1.000353e+00)
501           	(-3.830385e-03 3.474348e-02 1.000349e+00)
502           	(-3.985712e-03 3.465730e-02 1.000365e+00)
503           	(-3.803343e-03 3.472599e-02 1.000360e+00)
504           	(-3.828132e-03 3.471055e-02 1.000383e+00)
505           	(-3.853928e-03 3.465667e-02 1.000367e+00)
506           	(-3.788099e-03 3.471194e-02 1.000376e+00)
507           	(-3.732893e-03 3.464805e-02 1.000359e+00)
508           	(-3.891514e-03 3.451834e-02 1.000339e+00)
509           	(-3.703493e-03 3.461183e-02 1.000301e+00)
510           	(-3.842912e-03 3.455678e-02 1.000301e+00)
511           	(-3.601833e-03 3.466028e-02 1.000284e+00)
512           	(-3.614310e-03 3.469325e-02 1.000314e+00)
513           	(-3.629870e-03 3.466631e-02 1.000315e+00)
514           	(-3.555826e-03 3.476343e-02 1.000344e+00)
515           	(-3.576863e-03 3.474852e-02 1.000339e+00)
516           	(-3.458097e-03 3.483067e-02 1.000357e+00)
517           	(-3.368789e-03 3.490187e-02 1.000331e+00)
518           	(-3.519187e-03 3.484708e-02 1.000335e+00)
519           	(-3.364310e-03 3.499103e-02 1.000314e+00)
520           	(-3.482352e-03 3.495456e-02 1.000333e+00)
521           	(-3.377691e-03 3.508969e-02 1.000333e+00)
522           	(-3.508583e-03 3.504774e-02 1.000333e+00)
523           	(-3.403766e-03 3.520710e-02 1.000330e+00)
524           	(-3.471709e-03 3.516353e-02 1.000323e+00)
525           	(-3.324675e-03 3.529881e-02 1.000325e+00)
526           	(-3.416927e-03 3.523972e-02 1.000337e+00)
527           	(-3.368867e-03 3.526671e-02 1.000339e+00)
528           	(-3.302551e-03 3.537366e-02 1.000358e+00)
529           	(-3.334372e-03 3.529709e-02 1.000353e+00)
530           	(-3.351654e-03 3.529718e-02 1.000356e+00)
531           	(-3.299052e-03 3.528331e-02 1.000354e+00)
532           	(-3.308092e-03 3.526935e-02 1.000363e+00)
533           	(-3.251521e-03 3.526453e-02 1.000353e+00)
534           	(-3.270856e-03 3.524062e-02 1.000368e+00)
535           	(-3.171366e-03 3.526095e-02 1.000368e+00)
536           	(-3.226233e-03 3.513813e-02 1.000390e+00)
537           	(-3.114546e-03 3.515681e-02 1.000404e+00)
538           	(-3.134011e-03 3.509782e-02 1.000460e+00)
539           	(-2.967908e-03 3.501444e-02 1.000570e+00)
540           	(-2.882887e-03 3.499084e-02 1.000609e+00)
541           	(-2.791257e-03 3.499073e-02 1.000498e+00)
542           	(-2.826548e-03 3.504562e-02 1.000425e+00)
543           	(-2.747053e-03 3.509781e-02 1.000370e+00)
544           	(-2.771159e-03 3.514093e-02 1.000359e+00)
545           	(-2.790214e-03 3.526969e-02 1.000337e+00)
546           	(-2.855277e-03 3.541080e-02 1.000385e+00)
547           	(-2.792493e-03 3.550564e-02 1.000371e+00)
548           	(-2.764421e-03 3.555734e-02 1.000372e+00)
549           	(-2.686939e-03 3.566159e-02 1.000352e+00)
550           	(-2.666854e-03 3.571866e-02 1.000360e+00)
551           	(-2.499076e-03 3.581813e-02 1.000337e+00)
552           	(-2.397015e-03 3.583386e-02 1.000356e+00)
553           	(-2.234652e-03 3.587022e-02 1.000348e+00)
554           	(-2.192352e-03 3.589828e-02 1.000376e+00)
555           	(-2.093696e-03 3.592913e-02 1.000398e+00)
556           	(-1.942065e-03 3.595639e-02 1.000471e+00)
557           	(-1.833890e-03 3.596117e-02 1.000463e+00)
558           	(-1.850836e-03 3.592022e-02 1.000429e+00)
559           	(-1.703115e-03 3.595396e-02 1.000376e+00)
560           	(-1.617291e-03 3.597992e-02 1.000364e+00)
561           	(-1.479163e-03 3.597775e-02 1.000338e+00)
562           	(-1.439622e-03 3.596748e-02 1.000354e+00)
563           	(-1.290072e-03 3.597823e-02 1.000346e+00)
564           	(-1.251000e-03 3.591715e-02 1.000368e+00)
565           	(-1.166194e-03 3.593988e-02 1.000381e+00)
566           	(-1.123236e-03 3.593240e-02 1.000409e+00)
567           	(-1.038566e-03 3.591669e-02 1.000402e+00)
568           	(-1.035609e-03 3.589740e-02 1.000418e+00)
569           	(-9.174703e-04 3.589836e-02 1.000399e+00)
570           	(-8.558397e-04 3.587371e-02 1.000405e+00)
571           	(-8.303366e-04 3.586748e-02 1.000397e+00)
572           	(-8.144753e-04 3.586009e-02 1.000406e+00)
573           	(-7.502422e-04 3.586174e-02 1.000387e+00)
574           	(-7.562115e-04 3.583290e-02 1.000404e+00)
575           	(-6.699450e-04 3.584160e-02 1.000388e+00)
576           	(-6.304115e-04 3.581003e-02 1.000397e+00)
577           	(-6.261817e-04 3.579326e-02 1.000399e+00)
578           	(-6.247160e-04 3.576235e-02 1.000418e+00)
579           	(-6.055352e-04 3.575453e-02 1.000404e+00)
580           	(-6.483042e-04 3.572477e-02 1.000413e+00)
581           	(-5.783004e-04 3.571979e-02 1.000398e+00)
582           	(-5.593587e-04 3.567942e-02 1.000402e+00)
583           	(-5.979104e-04 3.567070e-02 1.000394e+00)
584           	(-6.123980e-04 3.564831e-02 1.000406e+00)
585           	(-6.427001e-04 3.556893e-02 1.000400e+00)
586           	(-7.166156e-04 3.555156e-02 1.000409e+00)
587           	(-6.524616e-04 3.544379e-02 1.000395e+00)
588           	(-7.352470e-04 3.541484e-02 1.000416e+00)
589           	(-7.751063e-04 3.534178e-02 1.000401e+00)
590           	(-8.573975e-04 3.531962e-02 1.000413e+00)
591           	(-7.886067e-04 3.532006e-02 1.000412e+00)
592           	(-8.043476e-04 3.530084e-02 1.000425e+00)
593           	(-8.937994e-04 3.526557e-02 1.000406e+00)
594           	(-9.980424e-04 3.524639e-02 1.000421e+00)
595           	(-9.412396e-04 3.524680e-02 1.000408e+00)
596           	(-1.029658e-03 3.524374e-02 1.000414e+00)
597           	(-1.125538e-03 3.517498e-02 1.000391e+00)
598           	(-1.262196e-03 3.515713e-02 1.000403e+00)
599           	(-1.186176e-03 3.517892e-02 1.000394e+00)
600           	(-1.320705e-03 3.515492e-02 1.000408e+00)
601           	(-1.433220e-03 3.509436e-02 1.000382e+00)
602           	(-1.468920e-03 3.508829e-02 1.000380e+00)
603           	(-1.528920e-03 3.511777e-02 1.000376e+00)
604           	(-1.637217e-03 3.509198e-02 1.000376e+00)
605           	(-1.768437e-03 3.504722e-02 1.000344e+00)
606           	(-1.932079e-03 3.502354e-02 1.000357e+00)
607           	(-1.925608e-03 3.506683e-02 1.000346e+00)
608           	(-1.994565e-03 3.511032e-02 1.000356e+00)
609           	(-2.152864e-03 3.506390e-02 1.000337e+00)
610           	(-2.187922e-03 3.504733e-02 1.000346e+00)
611           	(-2.355102e-03 3.506845e-02 1.000337e+00)
612           	(-2.420692e-03 3.511143e-02 1.000359e+00)
613           	(-2.479495e-03 3.511193e-02 1.000329e+00)
614           	(-2.719048e-03 3.504982e-02 1.000332e+00)
615           	(-2.727552e-03 3.501093e-02 1.000315e+00)
616           	(-2.879754e-03 3.498028e-02 1.000337e+00)
617           	(-2.914737e-03 3.496747e-02 1.000327e+00)
618           	(-2.971382e-03 3.500104e-02 1.000371e+00)
619           	(-2.994306e-03 3.498900e-02 1.000365e+00)
620           	(-3.214616e-03 3.493003e-02 1.000385e+00)
621           	(-3.265797e-03 3.490858e-02 1.000380e+00)
622           	(-3.327900e-03 3.489784e-02 1.000403e+00)
623           	(-3.436028e-03 3.486389e-02 1.000386e+00)
624           	(-3.556226e-03 3.488926e-02 1.000422e+00)
625           	(-3.496704e-03 3.492637e-02 1.000409e+00)
626           	(-3.557771e-03 3.493683e-02 1.000424e+00)
627           	(-3.656619e-03 3.488346e-02 1.000396e+00)
628           	(-3.749190e-03 3.490896e-02 1.000399e+00)
629           	(-3.754498e-03 3.490614e-02 1.000372e+00)
630           	(-3.870892e-03 3.486360e-02 1.000393e+00)
631           	(-3.849824e-03 3.483408e-02 1.000357e+00)
632           	(-3.898687e-03 3.483852e-02 1.000367e+00)
633           	(-3.775786e-03 3.487068e-02 1.000344e+00)
634           	(-3.715652e-03 3.483606e-02 1.000356e+00)
635           	(-3.768465e-03 3.478860e-02 1.000327e+00)
636           	(-3.835008e-03 3.480413e-02 1.000340e+00)
637           	(-3.839173e-03 3.465889e-02 1.000326e+00)
638           	(-3.877298e-03 3.462909e-02 1.000324e+00)
639           	(-3.726614e-03 3.467656e-02 1.000286e+00)
640           	(-3.738295e-03 3.468447e-02 1.000283e+00)
641           	(-3.754670e-03 3.464726e-02 1.000256e+00)
642           	(-3.790300e-03 3.464404e-02 1.000271e+00)
643           	(-3.630786e-03 3.474018e-02 1.000284e+00)
644           	(-3.614634e-03 3.477306e-02 1.000312e+00)
645           	(-3.644799e-03 3.472086e-02 1.000311e+00)
646           	(-3.558934e-03 3.480071e-02 1.000323e+00)
647           	(-3.551873e-03 3.477360e-02 1.000312e+00)
648           	(-3.468970e-03 3.483197e-02 1.000322e+00)
649           	(-3.496241e-03 3.476674e-02 1.000307e+00)
650           	(-3.368532e-03 3.485625e-02 1.000315e+00)
651           	(-3.396893e-03 3.477122e-02 1.000303e+00)
652           	(-3.311680e-03 3.480692e-02 1.000313e+00)
653           	(-3.320537e-03 3.480002e-02 1.000303e+00)
654           	(-3.242287e-03 3.484823e-02 1.000325e+00)
655           	(-3.212196e-03 3.487884e-02 1.000309e+00)
656           	(-3.190105e-03 3.486519e-02 1.000333e+00)
657           	(-3.064738e-03 3.486197e-02 1.000353e+00)
658           	(-3.061173e-03 3.481970e-02 1.000401e+00)
659           	(-2.944646e-03 3.472275e-02 1.000488e+00)
660           	(-2.842402e-03 3.466599e-02 1.000566e+00)
661           	(-2.716274e-03 3.461856e-02 1.000527e+00)
662           	(-2.665031e-03 3.463736e-02 1.000457e+00)
663           	(-2.589308e-03 3.465450e-02 1.000395e+00)
664           	(-2.592855e-03 3.468402e-02 1.000369e+00)
665           	(-2.487240e-03 3.474204e-02 1.000355e+00)
666           	(-2.544198e-03 3.478404e-02 1.000373e+00)
667           	(-2.531152e-03 3.494103e-02 1.000377e+00)
668           	(-2.518245e-03 3.498253e-02 1.000392e+00)
669           	(-2.437344e-03 3.503104e-02 1.000394e+00)
670           	(-2.465888e-03 3.507710e-02 1.000409e+00)
671           	(-2.424437e-03 3.516755e-02 1.000400e+00)
672           	(-2.433302e-03 3.518699e-02 1.000412e+00)
673           	(-2.347206e-03 3.523238e-02 1.000390e+00)
674           	(-2.299451e-03 3.527046e-02 1.000408e+00)
675           	(-2.287102e-03 3.527084e-02 1.000402e+00)
676           	(-2.392867e-03 3.526849e-02 1.000417e+00)
677           	(-2.282144e-03 3.530938e-02 1.000415e+00)
678           	(-2.253597e-03 3.530642e-02 1.000422e+00)
679           	(-2.096220e-03 3.536901e-02 1.000391e+00)
680           	(-1.929283e-03 3.540980e-02 1.000394e+00)
681           	(-1.916060e-03 3.542943e-02 1.000374e+00)
682           	(-1.849534e-03 3.546789e-02 1.000375e+00)
683           	(-1.647367e-03 3.562221e-02 1.000364e+00)
684           	(-1.583827e-03 3.567783e-02 1.000374e+00)
685           	(-1.485672e-03 3.573212e-02 1.000351e+00)
686           	(-1.321657e-03 3.581486e-02 1.000357e+00)
687           	(-1.235706e-03 3.591689e-02 1.000352e+00)
688           	(-1.173190e-03 3.599029e-02 1.000367e+00)
689           	(-1.050541e-03 3.612483e-02 1.000353e+00)
690           	(-1.005211e-03 3.618274e-02 1.000380e+00)
691           	(-9.453213e-04 3.610917e-02 1.000369e+00)
692           	(-7.427817e-04 3.599770e-02 1.000387e+00)
693           	(-7.502036e-04 3.600179e-02 1.000381e+00)
694           	(-7.358696e-04 3.599157e-02 1.000439e+00)
695           	(-6.263984e-04 3.599262e-02 1.000446e+00)
696           	(-6.353935e-04 3.595415e-02 1.000424e+00)
697           	(-5.687692e-04 3.595488e-02 1.000365e+00)
698           	(-4.803406e-04 3.593808e-02 1.000355e+00)
699           	(-5.001078e-04 3.591487e-02 1.000333e+00)
700           	(-5.137344e-04 3.586768e-02 1.000343e+00)
701           	(-4.560746e-04 3.586874e-02 1.000330e+00)
702           	(-4.886745e-04 3.581575e-02 1.000356e+00)
703           	(-4.019136e-04 3.579475e-02 1.000345e+00)
704           	(-4.078188e-04 3.575973e-02 1.000366e+00)
705           	(-3.821859e-04 3.573962e-02 1.000363e+00)
706           	(-3.503170e-04 3.570951e-02 1.000386e+00)
707           	(-3.664805e-04 3.570537e-02 1.000378e+00)
708           	(-4.140504e-04 3.567667e-02 1.000402e+00)
709           	(-4.066828e-04 3.568265e-02 1.000385e+00)
710           	(-4.429853e-04 3.566392e-02 1.000394e+00)
711           	(-4.364242e-04 3.565754e-02 1.000383e+00)
712           	(-4.722557e-04 3.560734e-02 1.000399e+00)
713           	(-4.933026e-04 3.555729e-02 1.000387e+00)
714           	(-5.549867e-04 3.552160e-02 1.000409e+00)
715           	(-4.833177e-04 3.556431e-02 1.000400e+00)
716           	(-4.345609e-04 3.558114e-02 1.000415e+00)
717           	(-5.571515e-04 3.554823e-02 1.000402e+00)
718           	(-6.137785e-04 3.553443e-02 1.000421e+00)
719           	(-5.208555e-04 3.557281e-02 1.000408e+00)
720           	(-6.264889e-04 3.555470e-02 1.000423e+00)
721           	(-6.896311e-04 3.550383e-02 1.000400e+00)
722           	(-7.610492e-04 3.549114e-02 1.000409e+00)
723           	(-7.206302e-04 3.552097e-02 1.000396e+00)
724           	(-7.928205e-04 3.550439e-02 1.000414e+00)
725           	(-8.609773e-04 3.547079e-02 1.000390e+00)
726           	(-9.040920e-04 3.545258e-02 1.000406e+00)
727           	(-9.314623e-04 3.549200e-02 1.000403e+00)
728           	(-9.928885e-04 3.548561e-02 1.000415e+00)
729           	(-1.118181e-03 3.543543e-02 1.000395e+00)
730           	(-1.244031e-03 3.541325e-02 1.000403e+00)
731           	(-1.189457e-03 3.547597e-02 1.000386e+00)
732           	(-1.295443e-03 3.545238e-02 1.000399e+00)
733           	(-1.420065e-03 3.540058e-02 1.000381e+00)
734           	(-1.423977e-03 3.533684e-02 1.000387e+00)
735           	(-1.597674e-03 3.538480e-02 1.000385e+00)
736           	(-1.634406e-03 3.540929e-02 1.000399e+00)
737           	(-1.703962e-03 3.531961e-02 1.000380e+00)
738           	(-1.958108e-03 3.524334e-02 1.000385e+00)
739           	(-1.890987e-03 3.538824e-02 1.000366e+00)
740           	(-2.148508e-03 3.522825e-02 1.000384e+00)
741           	(-2.053660e-03 3.524920e-02 1.000368e+00)
742           	(-2.191135e-03 3.522259e-02 1.000384e+00)
743           	(-2.346790e-03 3.518824e-02 1.000371e+00)
744           	(-2.322974e-03 3.521714e-02 1.000391e+00)
745           	(-2.545195e-03 3.513614e-02 1.000387e+00)
746           	(-2.584755e-03 3.519070e-02 1.000400e+00)
747           	(-2.774038e-03 3.515797e-02 1.000378e+00)
748           	(-2.839418e-03 3.516567e-02 1.000376e+00)
749           	(-2.852995e-03 3.520130e-02 1.000356e+00)
750           	(-3.158491e-03 3.509830e-02 1.000359e+00)
751           	(-3.141096e-03 3.515533e-02 1.000340e+00)
752           	(-3.370564e-03 3.507363e-02 1.000361e+00)
753           	(-3.314368e-03 3.509810e-02 1.000350e+00)
754           	(-3.560636e-03 3.499681e-02 1.000358e+00)
755           	(-3.507458e-03 3.506214e-02 1.000348e+00)
756           	(-3.733788e-03 3.504467e-02 1.000360e+00)
757           	(-3.717707e-03 3.503938e-02 1.000343e+00)
758           	(-3.916772e-03 3.500271e-02 1.000354e+00)
759           	(-3.839623e-03 3.505154e-02 1.000340e+00)
760           	(-4.067765e-03 3.486727e-02 1.000344e+00)
761           	(-3.993736e-03 3.493414e-02 1.000338e+00)
762           	(-4.248255e-03 3.482794e-02 1.000370e+00)
763           	(-4.206822e-03 3.489277e-02 1.000353e+00)
764           	(-4.394242e-03 3.482488e-02 1.000368e+00)
765           	(-4.334935e-03 3.489296e-02 1.000345e+00)
766           	(-4.607579e-03 3.477167e-02 1.000343e+00)
767           	(-4.547112e-03 3.487705e-02 1.000317e+00)
768           	(-4.780090e-03 3.479123e-02 1.000345e+00)
769           	(-4.690397e-03 3.488633e-02 1.000326e+00)
770           	(-4.783035e-03 3.492450e-02 1.000353e+00)
771           	(-4.964465e-03 3.483542e-02 1.000324e+00)
772           	(-5.006044e-03 3.490936e-02 1.000348e+00)
773           	(-5.093604e-03 3.484224e-02 1.000342e+00)
774           	(-5.128501e-03 3.494204e-02 1.000375e+00)
775           	(-5.226083e-03 3.487691e-02 1.000352e+00)
776           	(-5.199243e-03 3.500411e-02 1.000382e+00)
777           	(-5.304052e-03 3.489303e-02 1.000353e+00)
778           	(-5.298927e-03 3.498654e-02 1.000383e+00)
779           	(-5.349722e-03 3.495728e-02 1.000368e+00)
780           	(-5.418079e-03 3.494888e-02 1.000404e+00)
781           	(-5.420191e-03 3.486523e-02 1.000386e+00)
782           	(-5.468150e-03 3.487729e-02 1.000421e+00)
783           	(-5.456556e-03 3.485898e-02 1.000459e+00)
784           	(-5.429120e-03 3.474176e-02 1.000614e+00)
785           	(-5.297827e-03 3.472117e-02 1.000611e+00)
786           	(-5.342947e-03 3.469212e-02 1.000524e+00)
787           	(-5.293003e-03 3.469866e-02 1.000437e+00)
788           	(-5.297739e-03 3.472487e-02 1.000409e+00)
789           	(-5.246082e-03 3.474421e-02 1.000380e+00)
790           	(-5.334232e-03 3.474838e-02 1.000387e+00)
791           	(-5.318587e-03 3.489715e-02 1.000386e+00)
792           	(-5.352337e-03 3.490680e-02 1.000406e+00)
793           	(-5.300452e-03 3.494608e-02 1.000401e+00)
794           	(-5.332479e-03 3.499460e-02 1.000418e+00)
795           	(-5.246851e-03 3.499965e-02 1.000398e+00)
796           	(-5.306022e-03 3.503986e-02 1.000404e+00)
797           	(-5.189407e-03 3.508636e-02 1.000375e+00)
798           	(-5.166476e-03 3.509061e-02 1.000392e+00)
799           	(-5.043271e-03 3.510464e-02 1.000380e+00)
800           	(-5.020412e-03 3.513938e-02 1.000398e+00)
801           	(-4.851118e-03 3.518797e-02 1.000389e+00)
802           	(-4.817593e-03 3.519763e-02 1.000407e+00)
803           	(-4.730294e-03 3.519870e-02 1.000383e+00)
804           	(-4.693406e-03 3.519950e-02 1.000394e+00)
805           	(-4.524741e-03 3.525132e-02 1.000373e+00)
806           	(-4.406502e-03 3.529850e-02 1.000383e+00)
807           	(-4.299587e-03 3.533593e-02 1.000367e+00)
808           	(-4.303992e-03 3.529917e-02 1.000378e+00)
809           	(-4.135068e-03 3.538038e-02 1.000355e+00)
810           	(-4.095686e-03 3.538539e-02 1.000379e+00)
811           	(-3.957654e-03 3.539460e-02 1.000357e+00)
812           	(-3.848594e-03 3.543209e-02 1.000373e+00)
813           	(-3.785374e-03 3.543033e-02 1.000365e+00)
814           	(-3.809971e-03 3.536804e-02 1.000389e+00)
815           	(-3.655448e-03 3.543694e-02 1.000370e+00)
816           	(-3.627521e-03 3.542943e-02 1.000396e+00)
817           	(-3.505153e-03 3.542995e-02 1.000374e+00)
818           	(-3.406790e-03 3.545562e-02 1.000386e+00)
819           	(-3.354490e-03 3.544312e-02 1.000371e+00)
820           	(-3.333425e-03 3.543590e-02 1.000388e+00)
821           	(-3.235965e-03 3.545676e-02 1.000365e+00)
822           	(-3.226605e-03 3.544224e-02 1.000387e+00)
823           	(-3.120920e-03 3.544165e-02 1.000364e+00)
824           	(-3.118876e-03 3.545631e-02 1.000380e+00)
825           	(-3.021859e-03 3.544838e-02 1.000363e+00)
826           	(-2.951256e-03 3.544333e-02 1.000382e+00)
827           	(-2.931385e-03 3.544953e-02 1.000367e+00)
828           	(-2.934067e-03 3.542937e-02 1.000394e+00)
829           	(-2.863118e-03 3.541540e-02 1.000370e+00)
830           	(-2.885034e-03 3.541568e-02 1.000387e+00)
831           	(-2.810765e-03 3.539703e-02 1.000367e+00)
832           	(-2.836799e-03 3.537770e-02 1.000381e+00)
833           	(-2.773397e-03 3.538193e-02 1.000360e+00)
834           	(-2.805136e-03 3.537064e-02 1.000387e+00)
835           	(-2.744887e-03 3.536055e-02 1.000370e+00)
836           	(-2.773059e-03 3.535549e-02 1.000388e+00)
837           	(-2.725104e-03 3.534195e-02 1.000377e+00)
838           	(-2.819903e-03 3.523899e-02 1.000398e+00)
839           	(-2.669950e-03 3.529947e-02 1.000376e+00)
840           	(-2.812306e-03 3.523502e-02 1.000395e+00)
841           	(-2.688610e-03 3.525744e-02 1.000372e+00)
842           	(-2.607500e-03 3.529307e-02 1.000389e+00)
843           	(-2.736389e-03 3.524150e-02 1.000374e+00)
844           	(-2.783416e-03 3.522262e-02 1.000390e+00)
845           	(-2.672178e-03 3.525308e-02 1.000373e+00)
846           	(-2.757409e-03 3.524793e-02 1.000396e+00)
847           	(-2.808944e-03 3.517984e-02 1.000365e+00)
848           	(-2.866637e-03 3.517330e-02 1.000377e+00)
849           	(-2.801801e-03 3.520443e-02 1.000372e+00)
850           	(-2.858702e-03 3.518737e-02 1.000389e+00)
851           	(-2.909824e-03 3.514521e-02 1.000366e+00)
852           	(-3.005797e-03 3.512949e-02 1.000390e+00)
853           	(-2.941021e-03 3.516591e-02 1.000375e+00)
854           	(-2.902902e-03 3.517972e-02 1.000388e+00)
855           	(-3.064167e-03 3.511398e-02 1.000372e+00)
856           	(-3.158567e-03 3.510824e-02 1.000383e+00)
857           	(-3.085282e-03 3.516905e-02 1.000369e+00)
858           	(-3.161846e-03 3.516006e-02 1.000384e+00)
859           	(-3.256478e-03 3.511526e-02 1.000357e+00)
860           	(-3.335157e-03 3.512422e-02 1.000373e+00)
861           	(-3.282047e-03 3.516522e-02 1.000361e+00)
862           	(-3.357486e-03 3.516462e-02 1.000380e+00)
863           	(-3.441241e-03 3.512410e-02 1.000355e+00)
864           	(-3.503465e-03 3.508172e-02 1.000371e+00)
865           	(-3.441796e-03 3.513196e-02 1.000364e+00)
866           	(-3.423472e-03 3.514799e-02 1.000382e+00)
867           	(-3.607465e-03 3.507940e-02 1.000370e+00)
868           	(-3.636806e-03 3.513382e-02 1.000388e+00)
869           	(-3.721913e-03 3.508195e-02 1.000368e+00)
870           	(-3.751126e-03 3.511798e-02 1.000379e+00)
871           	(-3.763188e-03 3.513402e-02 1.000353e+00)
872           	(-3.949514e-03 3.506525e-02 1.000362e+00)
873           	(-3.869905e-03 3.511469e-02 1.000339e+00)
874           	(-4.102187e-03 3.505477e-02 1.000359e+00)
875           	(-3.986770e-03 3.511540e-02 1.000342e+00)
876           	(-4.092147e-03 3.510516e-02 1.000369e+00)
877           	(-4.234766e-03 3.504460e-02 1.000342e+00)
878           	(-4.219439e-03 3.510166e-02 1.000360e+00)
879           	(-4.344147e-03 3.502061e-02 1.000343e+00)
880           	(-4.376070e-03 3.508879e-02 1.000363e+00)
881           	(-4.345685e-03 3.509769e-02 1.000341e+00)
882           	(-4.579104e-03 3.500416e-02 1.000352e+00)
883           	(-4.459720e-03 3.506682e-02 1.000335e+00)
884           	(-4.642480e-03 3.497862e-02 1.000359e+00)
885           	(-4.575890e-03 3.505130e-02 1.000352e+00)
886           	(-4.728911e-03 3.492144e-02 1.000368e+00)
887           	(-4.613839e-03 3.500586e-02 1.000347e+00)
888           	(-4.740374e-03 3.499884e-02 1.000358e+00)
889           	(-4.855345e-03 3.490765e-02 1.000333e+00)
890           	(-4.842316e-03 3.498849e-02 1.000351e+00)
891           	(-4.984072e-03 3.491066e-02 1.000338e+00)
892           	(-4.986372e-03 3.497049e-02 1.000355e+00)
893           	(-4.979195e-03 3.502366e-02 1.000332e+00)
894           	(-5.202453e-03 3.488585e-02 1.000347e+00)
895           	(-5.112723e-03 3.501393e-02 1.000335e+00)
896           	(-5.311444e-03 3.491528e-02 1.000351e+00)
897           	(-5.212085e-03 3.503769e-02 1.000346e+00)
898           	(-5.386390e-03 3.491067e-02 1.000359e+00)
899           	(-5.280559e-03 3.508395e-02 1.000351e+00)
900           	(-5.455561e-03 3.493501e-02 1.000361e+00)
901           	(-5.445784e-03 3.497797e-02 1.000355e+00)
902           	(-5.409173e-03 3.506913e-02 1.000371e+00)
903           	(-5.459810e-03 3.498304e-02 1.000367e+00)
904           	(-5.543268e-03 3.495602e-02 1.000387e+00)
905           	(-5.504725e-03 3.501088e-02 1.000381e+00)
906           	(-5.609977e-03 3.488366e-02 1.000412e+00)
907           	(-5.571087e-03 3.487103e-02 1.000430e+00)
908           	(-5.532436e-03 3.472888e-02 1.000526e+00)
909           	(-5.380947e-03 3.466217e-02 1.000580e+00)
910           	(-5.419880e-03 3.460860e-02 1.000532e+00)
911           	(-5.289096e-03 3.460192e-02 1.000426e+00)
912           	(-5.308411e-03 3.457188e-02 1.000382e+00)
913           	(-5.241454e-03 3.458164e-02 1.000345e+00)
914           	(-5.283796e-03 3.451889e-02 1.000353e+00)
915           	(-5.216548e-03 3.450121e-02 1.000342e+00)
916           	(-5.280096e-03 3.462458e-02 1.000357e+00)
917           	(-5.149207e-03 3.467435e-02 1.000347e+00)
918           	(-5.146244e-03 3.467841e-02 1.000378e+00)
