# Region type : patch pressure_outlet
# Faces       : 1888
# Area        : 4.314365e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(U)
465           	(1.284181e-02 2.463637e-02 1.000058e+00)
466           	(1.293247e-02 2.484653e-02 1.000056e+00)
467           	(1.315809e-02 2.493791e-02 1.000056e+00)
468           	(1.324847e-02 2.514602e-02 1.000052e+00)
469           	(1.332400e-02 2.522477e-02 1.000049e+00)
470           	(1.344163e-02 2.535416e-02 1.000047e+00)
471           	(1.357624e-02 2.548111e-02 1.000047e+00)
472           	(1.370918e-02 2.560940e-02 1.000046e+00)
473           	(1.383933e-02 2.573669e-02 1.000046e+00)
474           	(1.393698e-02 2.571263e-02 1.000047e+00)
475           	(1.408159e-02 2.579133e-02 1.000055e+00)
476           	(1.423307e-02 2.583967e-02 1.000059e+00)
477           	(1.437225e-02 2.606651e-02 1.000061e+00)
478           	(1.449222e-02 2.619222e-02 1.000062e+00)
479           	(1.457961e-02 2.610551e-02 1.000058e+00)
480           	(1.469759e-02 2.623093e-02 1.000055e+00)
481           	(1.481425e-02 2.635729e-02 1.000051e+00)
482           	(1.492986e-02 2.648590e-02 1.000044e+00)
483           	(1.512746e-02 2.676709e-02 1.000036e+00)
484           	(1.505063e-02 2.681395e-02 1.000028e+00)
485           	(1.512403e-02 2.681438e-02 1.000020e+00)
486           	(1.523747e-02 2.694339e-02 1.000012e+00)
487           	(1.536577e-02 2.718550e-02 1.000006e+00)
488           	(1.547577e-02 2.726970e-02 1.000001e+00)
489           	(1.556933e-02 2.728138e-02 9.999998e-01)
490           	(1.566981e-02 2.739989e-02 1.000001e+00)
491           	(1.580990e-02 2.762392e-02 1.000003e+00)
492           	(1.593628e-02 2.778323e-02 1.000008e+00)
493           	(1.599913e-02 2.779262e-02 1.000014e+00)
494           	(1.611379e-02 2.792311e-02 1.000019e+00)
495           	(1.619804e-02 2.817438e-02 1.000023e+00)
496           	(1.632268e-02 2.831687e-02 1.000025e+00)
497           	(1.639860e-02 2.832513e-02 1.000025e+00)
498           	(1.647227e-02 2.845382e-02 1.000026e+00)
499           	(1.655985e-02 2.858418e-02 1.000024e+00)
500           	(1.669260e-02 2.883918e-02 1.000021e+00)
