# Region type : patch pressure_outlet
# Faces       : 354
# Area        : 3.066803e-04
# Scale factor: 1.000000e+00
# Time        	areaAverage(U)
60            	(2.627581e-01 -9.835285e-02 2.732664e-01)
61            	(2.655596e-01 -1.094399e-01 2.273540e-01)
62            	(2.728698e-01 -1.231758e-01 2.202414e-01)
63            	(2.872604e-01 -1.268923e-01 1.904107e-01)
64            	(2.819318e-01 -1.240294e-01 7.013506e-02)
65            	(2.937302e-01 -1.214096e-01 1.152386e-01)
66            	(3.096354e-01 -1.173223e-01 1.248283e-01)
67            	(3.089537e-01 -1.160290e-01 4.853381e-02)
68            	(3.354380e-01 -1.077690e-01 3.383760e-02)
69            	(3.876955e-01 -1.018614e-01 6.804752e-02)
70            	(4.280814e-01 -9.529659e-02 6.082396e-02)
71            	(4.440658e-01 -8.649900e-02 4.384262e-02)
72            	(4.575904e-01 -7.760402e-02 4.563558e-02)
73            	(3.995317e-01 -6.994237e-02 1.136240e-02)
74            	(4.103633e-01 -6.049854e-02 1.156260e-02)
75            	(4.362574e-01 -5.301112e-02 -4.910234e-02)
76            	(4.487753e-01 -4.778712e-02 -5.319345e-02)
77            	(4.784707e-01 -5.042362e-02 -7.311195e-02)
78            	(4.948111e-01 -5.130148e-02 -8.305316e-02)
79            	(5.498451e-01 -5.206538e-02 -9.387223e-02)
80            	(5.744953e-01 -4.642087e-02 -1.055082e-01)
81            	(6.028630e-01 -3.976321e-02 -1.070895e-01)
82            	(6.561388e-01 -3.319396e-02 -1.427974e-01)
83            	(7.004678e-01 -2.149584e-02 -1.741283e-01)
84            	(7.166582e-01 -1.004669e-02 -1.713145e-01)
85            	(7.575463e-01 -3.482508e-03 -2.045634e-01)
86            	(8.361902e-01 -1.484393e-04 -2.610677e-01)
87            	(8.747076e-01 -1.944960e-04 -2.954046e-01)
88            	(9.175465e-01 -8.165749e-04 -3.184280e-01)
89            	(9.734815e-01 -2.038923e-04 -3.470918e-01)
90            	(1.033821e+00 -1.204930e-03 -3.875180e-01)
91            	(1.061715e+00 -1.180721e-03 -4.127087e-01)
92            	(1.089311e+00 1.668897e-03 -4.455581e-01)
93            	(1.114594e+00 4.767069e-03 -4.712465e-01)
94            	(1.149889e+00 7.087077e-03 -4.998295e-01)
95            	(1.183244e+00 6.673413e-03 -5.256662e-01)
96            	(1.210414e+00 4.146139e-03 -5.496587e-01)
97            	(1.227432e+00 2.044718e-03 -5.848209e-01)
98            	(1.242767e+00 1.281672e-03 -6.170546e-01)
99            	(1.244782e+00 1.437423e-03 -6.449598e-01)
100           	(1.257516e+00 1.006572e-03 -6.657303e-01)
101           	(1.261809e+00 1.864386e-03 -6.522237e-01)
102           	(1.250968e+00 3.291653e-04 -6.965053e-01)
103           	(1.270455e+00 8.931962e-04 -7.196220e-01)
104           	(1.287660e+00 5.211651e-03 -7.535294e-01)
105           	(1.302390e+00 1.242602e-02 -7.709767e-01)
106           	(1.304917e+00 1.796711e-02 -7.979551e-01)
107           	(1.323407e+00 2.140556e-02 -8.181063e-01)
108           	(1.332552e+00 2.101456e-02 -8.387101e-01)
109           	(1.292645e+00 1.603165e-02 -8.148719e-01)
110           	(1.315414e+00 5.064120e-03 -8.414700e-01)
111           	(1.326069e+00 -5.988508e-03 -8.568033e-01)
112           	(1.317380e+00 -1.244499e-02 -8.134492e-01)
113           	(1.353199e+00 -1.338632e-02 -8.281243e-01)
114           	(1.370312e+00 -1.043560e-02 -8.027331e-01)
115           	(1.390356e+00 -4.914113e-03 -8.257732e-01)
116           	(1.372549e+00 1.512905e-03 -7.961234e-01)
117           	(1.389738e+00 -2.918363e-04 -7.849772e-01)
118           	(1.402058e+00 1.077746e-03 -7.724216e-01)
119           	(1.413100e+00 -6.388999e-03 -7.504899e-01)
120           	(1.402835e+00 -4.070924e-03 -7.127052e-01)
121           	(1.382845e+00 -4.062505e-03 -6.732103e-01)
122           	(1.374315e+00 -3.019630e-03 -6.534464e-01)
123           	(1.389422e+00 -1.568063e-02 -6.345000e-01)
124           	(1.411708e+00 -2.290462e-02 -6.248583e-01)
125           	(1.423125e+00 -2.462655e-02 -6.017596e-01)
126           	(1.449957e+00 -1.982370e-02 -5.916493e-01)
127           	(1.428080e+00 -2.097268e-02 -5.750403e-01)
128           	(1.387529e+00 -1.480239e-02 -5.505861e-01)
129           	(1.375745e+00 -1.575757e-02 -5.335021e-01)
130           	(1.439205e+00 -1.335499e-02 -5.497201e-01)
131           	(1.464369e+00 -1.653636e-02 -5.504983e-01)
132           	(1.461787e+00 -1.625400e-02 -5.283661e-01)
133           	(1.429126e+00 -1.818945e-02 -5.036089e-01)
134           	(1.478846e+00 -1.632272e-02 -4.914711e-01)
135           	(1.474099e+00 -2.084277e-02 -4.798277e-01)
136           	(1.514937e+00 -1.906668e-02 -4.682553e-01)
137           	(1.523706e+00 -2.059196e-02 -4.702176e-01)
138           	(1.521429e+00 -1.670995e-02 -4.432555e-01)
139           	(1.583516e+00 -1.589335e-02 -4.440577e-01)
140           	(1.608429e+00 -5.695372e-03 -4.496340e-01)
141           	(1.602632e+00 -4.310118e-03 -4.410157e-01)
142           	(1.610427e+00 -1.787883e-03 -4.081256e-01)
143           	(1.608018e+00 -8.164970e-03 -3.995305e-01)
144           	(1.599775e+00 -9.070455e-03 -3.778402e-01)
145           	(1.639041e+00 -1.464906e-02 -3.702692e-01)
146           	(1.632711e+00 -1.235747e-02 -3.458178e-01)
147           	(1.620810e+00 -1.551024e-02 -3.110445e-01)
148           	(1.576077e+00 -1.197851e-02 -2.797946e-01)
149           	(1.636336e+00 -9.621630e-03 -2.525748e-01)
150           	(1.651721e+00 -4.575089e-03 -2.483358e-01)
151           	(1.671460e+00 -5.480081e-03 -2.200669e-01)
152           	(1.667147e+00 1.237319e-04 -1.913836e-01)
153           	(1.653720e+00 1.117837e-03 -1.556740e-01)
154           	(1.665258e+00 4.077439e-03 -1.261848e-01)
155           	(1.688156e+00 2.153139e-03 -1.042362e-01)
156           	(1.715287e+00 4.794606e-03 -8.657127e-02)
157           	(1.699789e+00 6.078847e-03 -4.229364e-02)
158           	(1.677681e+00 1.014652e-02 -1.365716e-02)
159           	(1.716756e+00 1.127796e-02 2.463093e-02)
160           	(1.656799e+00 1.587641e-02 4.569715e-02)
161           	(1.605213e+00 1.784960e-02 4.988782e-02)
162           	(1.615830e+00 2.367852e-02 8.650354e-02)
163           	(1.563193e+00 2.720192e-02 1.355094e-01)
164           	(1.545821e+00 3.056676e-02 1.911258e-01)
165           	(1.551746e+00 3.043421e-02 2.549332e-01)
166           	(1.495513e+00 2.964997e-02 2.691716e-01)
167           	(1.491065e+00 2.603071e-02 3.497201e-01)
168           	(1.456073e+00 2.570599e-02 3.787969e-01)
169           	(1.409832e+00 2.215913e-02 4.316786e-01)
170           	(1.391576e+00 2.296713e-02 4.710093e-01)
171           	(1.309466e+00 2.196707e-02 5.217238e-01)
172           	(1.273526e+00 2.210397e-02 5.591648e-01)
173           	(1.224061e+00 1.788079e-02 6.385133e-01)
174           	(1.185550e+00 1.724515e-02 6.848027e-01)
175           	(1.159669e+00 1.367042e-02 7.872506e-01)
176           	(1.150159e+00 1.571951e-02 8.136442e-01)
177           	(1.112638e+00 1.704863e-02 9.089070e-01)
178           	(1.076797e+00 2.151456e-02 9.619063e-01)
179           	(1.048914e+00 2.147051e-02 1.046219e+00)
180           	(1.000181e+00 2.359503e-02 1.079780e+00)
181           	(9.841849e-01 2.201381e-02 1.130737e+00)
182           	(9.436512e-01 2.396844e-02 1.175154e+00)
183           	(9.226711e-01 2.064456e-02 1.222644e+00)
184           	(8.988373e-01 1.950609e-02 1.267191e+00)
185           	(9.106768e-01 1.823558e-02 1.333386e+00)
186           	(8.941739e-01 1.971329e-02 1.380713e+00)
187           	(8.572869e-01 2.102992e-02 1.430404e+00)
188           	(8.599039e-01 2.231563e-02 1.480282e+00)
189           	(8.641626e-01 2.160351e-02 1.539398e+00)
190           	(8.633874e-01 2.166092e-02 1.617841e+00)
191           	(8.718276e-01 1.981460e-02 1.645560e+00)
192           	(8.779744e-01 2.131568e-02 1.738113e+00)
193           	(8.989172e-01 2.288511e-02 1.760442e+00)
194           	(9.045942e-01 2.536210e-02 1.831775e+00)
195           	(8.714583e-01 2.572342e-02 1.807566e+00)
196           	(8.614476e-01 2.762467e-02 1.842349e+00)
197           	(9.019026e-01 2.620949e-02 1.891188e+00)
198           	(9.008860e-01 2.834702e-02 1.903550e+00)
199           	(8.689090e-01 2.471371e-02 1.907711e+00)
200           	(8.620047e-01 2.574939e-02 1.926047e+00)
201           	(8.626842e-01 2.508046e-02 1.922006e+00)
202           	(8.653017e-01 2.466662e-02 1.880978e+00)
203           	(8.665199e-01 2.242541e-02 1.840920e+00)
204           	(8.241009e-01 2.204104e-02 1.799930e+00)
205           	(8.535352e-01 1.465775e-02 1.805661e+00)
206           	(7.987511e-01 1.271711e-02 1.750484e+00)
207           	(7.913461e-01 9.328286e-03 1.758915e+00)
208           	(7.575304e-01 7.939516e-03 1.720947e+00)
209           	(7.282591e-01 4.557673e-03 1.718053e+00)
210           	(6.869707e-01 3.491250e-03 1.640922e+00)
211           	(6.775026e-01 4.524653e-04 1.571403e+00)
212           	(6.698052e-01 3.764191e-04 1.519659e+00)
213           	(6.649626e-01 -2.564637e-03 1.523824e+00)
214           	(6.306167e-01 -2.077252e-03 1.464823e+00)
215           	(6.443032e-01 -7.355198e-03 1.388977e+00)
216           	(6.092513e-01 -7.133995e-03 1.365536e+00)
217           	(6.458982e-01 -4.350111e-03 1.322583e+00)
218           	(6.510007e-01 3.131158e-03 1.269918e+00)
219           	(6.943426e-01 7.274993e-03 1.198301e+00)
220           	(6.908104e-01 1.158926e-02 1.131893e+00)
221           	(7.581056e-01 1.149100e-02 1.123570e+00)
222           	(7.520138e-01 1.039087e-02 1.044969e+00)
223           	(7.549544e-01 1.017363e-03 1.031019e+00)
224           	(7.726668e-01 -6.315882e-03 9.617175e-01)
225           	(7.653392e-01 -2.048455e-02 8.727623e-01)
226           	(7.993752e-01 -3.105653e-02 8.205572e-01)
227           	(7.720041e-01 -3.141092e-02 7.815238e-01)
228           	(7.525753e-01 -2.856571e-02 6.822508e-01)
229           	(7.527162e-01 -2.966047e-02 6.189043e-01)
230           	(7.669395e-01 -3.196080e-02 5.651319e-01)
231           	(7.661039e-01 -3.864323e-02 5.107342e-01)
232           	(7.546088e-01 -3.367422e-02 4.697544e-01)
233           	(7.534634e-01 -3.168705e-02 4.065436e-01)
234           	(7.308747e-01 -3.022117e-02 3.618282e-01)
235           	(7.751181e-01 -2.944777e-02 2.971050e-01)
236           	(7.458860e-01 -2.553371e-02 2.684070e-01)
237           	(7.266290e-01 -2.361614e-02 2.221867e-01)
238           	(7.221891e-01 -2.261853e-02 1.465915e-01)
239           	(7.171645e-01 -2.394360e-02 9.676487e-02)
240           	(6.899125e-01 -2.358241e-02 6.628102e-02)
241           	(6.879484e-01 -2.142327e-02 -4.454102e-03)
242           	(7.209936e-01 -1.724584e-02 -5.610264e-02)
243           	(7.391107e-01 -1.092370e-02 -9.653151e-02)
244           	(7.407202e-01 -2.753602e-03 -1.360363e-01)
245           	(7.663038e-01 2.844401e-03 -1.846047e-01)
246           	(7.863523e-01 6.918153e-03 -2.267348e-01)
247           	(8.259347e-01 1.205099e-02 -2.665105e-01)
248           	(8.543417e-01 1.746823e-02 -3.161028e-01)
249           	(8.833198e-01 1.915141e-02 -3.657476e-01)
250           	(9.148762e-01 2.342427e-02 -4.223674e-01)
251           	(9.504570e-01 2.540097e-02 -4.951704e-01)
252           	(9.821142e-01 2.640565e-02 -5.255360e-01)
253           	(1.045942e+00 2.528324e-02 -6.044606e-01)
254           	(1.080854e+00 2.053529e-02 -6.784240e-01)
255           	(1.117887e+00 1.320819e-02 -7.309842e-01)
256           	(1.152619e+00 7.638397e-03 -7.852346e-01)
257           	(1.184689e+00 3.621625e-03 -8.384913e-01)
258           	(1.226723e+00 1.680065e-03 -8.992452e-01)
259           	(1.247628e+00 1.193396e-03 -9.461833e-01)
260           	(1.272864e+00 9.661764e-03 -1.003070e+00)
261           	(1.295088e+00 1.987376e-02 -1.069964e+00)
262           	(1.312776e+00 2.650475e-02 -1.118879e+00)
263           	(1.333902e+00 2.844179e-02 -1.185978e+00)
264           	(1.343292e+00 2.835521e-02 -1.229088e+00)
265           	(1.360521e+00 1.923078e-02 -1.271834e+00)
266           	(1.368883e+00 1.011422e-02 -1.315927e+00)
267           	(1.370811e+00 8.506224e-03 -1.347990e+00)
268           	(1.385177e+00 1.222589e-02 -1.382924e+00)
269           	(1.406310e+00 1.529704e-02 -1.408163e+00)
270           	(1.415596e+00 1.818986e-02 -1.431854e+00)
271           	(1.423560e+00 1.291883e-02 -1.471283e+00)
272           	(1.422742e+00 1.047464e-02 -1.485059e+00)
273           	(1.428981e+00 4.862611e-03 -1.510579e+00)
274           	(1.464015e+00 4.075703e-03 -1.544833e+00)
275           	(1.472113e+00 2.965956e-03 -1.553743e+00)
276           	(1.491481e+00 6.326650e-03 -1.572501e+00)
277           	(1.518091e+00 8.925697e-03 -1.590190e+00)
278           	(1.510916e+00 1.127855e-02 -1.549616e+00)
279           	(1.437944e+00 1.320337e-02 -1.519953e+00)
280           	(1.434164e+00 1.841962e-02 -1.475296e+00)
281           	(1.308294e+00 1.983534e-02 -1.424954e+00)
282           	(1.336208e+00 2.020006e-02 -1.405321e+00)
283           	(1.252053e+00 2.049707e-02 -1.365941e+00)
284           	(1.179419e+00 2.721864e-02 -1.279831e+00)
285           	(1.150085e+00 2.993315e-02 -1.261008e+00)
286           	(1.157089e+00 3.366119e-02 -1.210578e+00)
287           	(1.097107e+00 3.238098e-02 -1.163528e+00)
288           	(1.119928e+00 3.222802e-02 -1.139147e+00)
289           	(1.060810e+00 2.610167e-02 -1.088244e+00)
290           	(1.064104e+00 2.146912e-02 -1.040613e+00)
291           	(1.064014e+00 1.564220e-02 -1.020201e+00)
292           	(1.052587e+00 1.224686e-02 -9.617614e-01)
293           	(1.023985e+00 5.409837e-03 -9.401132e-01)
294           	(1.047175e+00 3.791985e-03 -9.205658e-01)
295           	(9.798444e-01 -3.675565e-03 -8.485681e-01)
296           	(9.797065e-01 -8.328958e-03 -8.232951e-01)
297           	(9.330376e-01 -1.261410e-02 -7.796977e-01)
298           	(9.474866e-01 -1.167075e-02 -7.702835e-01)
299           	(9.213649e-01 -9.663058e-03 -7.480139e-01)
300           	(9.456475e-01 -5.784150e-03 -7.598877e-01)
301           	(9.055896e-01 -8.634656e-03 -7.326410e-01)
302           	(8.977819e-01 -9.739171e-03 -7.169097e-01)
303           	(8.662091e-01 -1.432454e-02 -6.901818e-01)
304           	(8.390787e-01 -1.070801e-02 -6.857242e-01)
305           	(8.708275e-01 -1.025358e-02 -7.069628e-01)
306           	(8.124606e-01 -9.870298e-03 -6.750461e-01)
307           	(7.967568e-01 -2.020348e-02 -6.661925e-01)
308           	(7.877975e-01 -2.975520e-02 -6.502737e-01)
309           	(7.854434e-01 -2.310706e-02 -6.379412e-01)
310           	(7.680680e-01 -1.170589e-02 -6.123512e-01)
311           	(7.858123e-01 -3.202195e-03 -6.063213e-01)
312           	(7.477077e-01 9.775618e-03 -5.933189e-01)
313           	(7.285269e-01 1.761585e-02 -5.695060e-01)
314           	(7.097704e-01 1.993683e-02 -5.640847e-01)
315           	(6.876595e-01 1.709098e-02 -5.407022e-01)
316           	(6.786376e-01 1.604226e-02 -5.083248e-01)
317           	(6.767796e-01 1.150863e-02 -5.064143e-01)
318           	(6.687084e-01 1.021314e-02 -4.809849e-01)
319           	(6.307321e-01 6.562116e-03 -4.576700e-01)
320           	(6.267851e-01 8.006286e-03 -4.376353e-01)
321           	(6.386098e-01 7.340674e-03 -4.183185e-01)
322           	(6.317203e-01 8.524426e-03 -3.896666e-01)
323           	(6.408580e-01 7.564852e-03 -3.739565e-01)
324           	(6.328441e-01 9.420467e-03 -3.556073e-01)
325           	(6.170302e-01 9.307854e-03 -3.318202e-01)
326           	(5.995384e-01 9.347051e-03 -3.032611e-01)
327           	(5.997570e-01 6.588375e-03 -2.728124e-01)
328           	(5.840289e-01 5.979921e-03 -2.420568e-01)
329           	(5.767856e-01 2.581572e-03 -2.069911e-01)
330           	(5.481585e-01 4.541547e-03 -1.494172e-01)
331           	(5.351206e-01 4.679482e-03 -1.027272e-01)
332           	(5.265541e-01 7.618989e-03 -4.624959e-02)
333           	(5.185348e-01 5.805625e-03 -2.283254e-02)
334           	(5.143364e-01 1.066092e-02 1.325795e-02)
335           	(5.197023e-01 1.178882e-02 8.033719e-02)
336           	(5.127788e-01 1.454164e-02 1.116624e-01)
337           	(5.423736e-01 1.331171e-02 1.201333e-01)
338           	(5.617826e-01 1.581561e-02 1.676595e-01)
339           	(5.845868e-01 1.278331e-02 1.842276e-01)
340           	(5.992832e-01 1.288972e-02 2.004092e-01)
341           	(5.657987e-01 1.405235e-02 2.282163e-01)
342           	(5.882198e-01 1.828759e-02 2.285573e-01)
343           	(5.917700e-01 1.912030e-02 2.576759e-01)
344           	(5.893393e-01 2.210789e-02 2.678093e-01)
345           	(5.961865e-01 2.185848e-02 2.869367e-01)
346           	(5.470567e-01 2.169504e-02 3.197770e-01)
347           	(6.022363e-01 1.906358e-02 3.200502e-01)
348           	(5.867520e-01 1.881582e-02 3.315154e-01)
349           	(5.905683e-01 1.758131e-02 3.368207e-01)
350           	(6.381335e-01 2.076021e-02 3.311651e-01)
351           	(6.283489e-01 1.961308e-02 3.267524e-01)
352           	(6.374073e-01 2.349930e-02 3.170033e-01)
353           	(6.748072e-01 2.371606e-02 2.813811e-01)
354           	(7.063409e-01 2.669614e-02 2.585289e-01)
355           	(7.365558e-01 2.594807e-02 2.270339e-01)
356           	(7.588988e-01 2.749569e-02 2.064093e-01)
357           	(7.780877e-01 2.464609e-02 1.633321e-01)
358           	(7.999668e-01 2.506196e-02 1.301248e-01)
359           	(8.053549e-01 2.196786e-02 9.130273e-02)
360           	(8.106301e-01 2.316641e-02 7.343938e-02)
361           	(8.086185e-01 1.884965e-02 3.840611e-02)
362           	(8.096984e-01 1.843054e-02 7.960170e-03)
363           	(8.039028e-01 1.412841e-02 -3.006449e-02)
364           	(7.994695e-01 1.377223e-02 -7.106628e-02)
365           	(7.933709e-01 7.869361e-03 -1.098385e-01)
366           	(7.807696e-01 6.834714e-03 -1.379738e-01)
367           	(7.733982e-01 2.225398e-03 -1.825326e-01)
368           	(7.809451e-01 2.759673e-03 -2.245757e-01)
369           	(7.692733e-01 -1.487364e-03 -2.608884e-01)
370           	(7.582045e-01 6.647508e-04 -2.873367e-01)
371           	(7.502189e-01 -1.210927e-03 -3.342245e-01)
372           	(7.390129e-01 3.220896e-04 -3.715906e-01)
373           	(7.253129e-01 6.659691e-04 -4.095366e-01)
374           	(7.096529e-01 3.961942e-03 -4.512365e-01)
375           	(7.120951e-01 3.668781e-03 -5.034745e-01)
376           	(6.983080e-01 6.172047e-03 -5.531275e-01)
377           	(6.975672e-01 4.967429e-03 -5.816093e-01)
378           	(6.890848e-01 8.443929e-03 -6.207688e-01)
379           	(6.878543e-01 7.608408e-03 -6.549313e-01)
380           	(6.787897e-01 7.908677e-03 -6.889071e-01)
381           	(6.828563e-01 6.000781e-03 -7.239437e-01)
382           	(6.607798e-01 4.620993e-03 -7.643716e-01)
383           	(6.479246e-01 5.312625e-04 -7.910001e-01)
384           	(6.336737e-01 9.734915e-04 -8.153980e-01)
385           	(6.299646e-01 -8.948812e-04 -8.321075e-01)
386           	(6.055636e-01 -1.083901e-03 -8.639848e-01)
387           	(5.769859e-01 -5.949671e-04 -8.884269e-01)
388           	(5.705947e-01 1.271908e-03 -9.047349e-01)
389           	(5.370407e-01 9.561608e-04 -9.276636e-01)
390           	(5.456564e-01 2.268489e-03 -9.252204e-01)
391           	(5.134628e-01 6.616186e-04 -9.464298e-01)
392           	(5.282858e-01 2.322076e-03 -9.420846e-01)
393           	(5.000421e-01 1.892225e-03 -9.583120e-01)
394           	(5.188485e-01 3.730288e-03 -9.414055e-01)
395           	(5.148860e-01 2.514193e-03 -9.472496e-01)
396           	(5.101797e-01 5.360951e-03 -9.387070e-01)
397           	(4.891906e-01 4.787670e-03 -9.521152e-01)
398           	(5.067828e-01 7.907994e-03 -9.491161e-01)
399           	(5.002252e-01 5.835308e-03 -9.467923e-01)
400           	(4.877295e-01 8.366709e-03 -9.454941e-01)
401           	(5.104471e-01 5.330704e-03 -9.212607e-01)
402           	(4.960209e-01 6.424720e-03 -9.004741e-01)
403           	(4.982007e-01 1.842470e-03 -8.862760e-01)
404           	(4.900777e-01 2.441510e-03 -8.975857e-01)
405           	(4.923065e-01 -2.160275e-03 -8.910988e-01)
406           	(4.951173e-01 -1.003692e-03 -8.864425e-01)
407           	(4.961664e-01 -3.417065e-03 -8.704938e-01)
408           	(4.992929e-01 1.924314e-04 -8.475960e-01)
409           	(5.013190e-01 -2.130120e-04 -8.348772e-01)
410           	(5.121017e-01 4.359245e-03 -8.029415e-01)
411           	(5.212279e-01 4.467907e-03 -7.818336e-01)
412           	(5.477462e-01 8.886873e-03 -7.496123e-01)
413           	(5.441594e-01 6.746601e-03 -7.359148e-01)
414           	(5.642782e-01 7.664874e-03 -7.061792e-01)
415           	(5.600057e-01 5.222563e-03 -6.918509e-01)
416           	(5.780698e-01 8.530959e-03 -6.712839e-01)
417           	(5.737395e-01 8.205432e-03 -6.529815e-01)
418           	(5.693838e-01 1.451499e-02 -6.319227e-01)
419           	(5.665707e-01 1.579873e-02 -6.157479e-01)
420           	(5.862662e-01 2.091333e-02 -5.914002e-01)
421           	(5.839116e-01 1.956852e-02 -5.805515e-01)
422           	(5.909830e-01 2.136527e-02 -5.558571e-01)
423           	(5.923245e-01 1.833787e-02 -5.381003e-01)
424           	(5.818316e-01 1.919598e-02 -5.179505e-01)
425           	(5.845432e-01 1.640558e-02 -4.997482e-01)
426           	(5.884505e-01 1.534323e-02 -4.824321e-01)
427           	(5.912366e-01 7.869596e-03 -4.653741e-01)
428           	(6.159151e-01 4.878910e-03 -4.403518e-01)
429           	(6.190332e-01 -1.371738e-03 -4.347856e-01)
430           	(6.181082e-01 -2.862775e-04 -4.192622e-01)
431           	(6.050157e-01 -3.246794e-03 -4.221106e-01)
432           	(6.111073e-01 2.996728e-04 -4.170674e-01)
433           	(6.067043e-01 -1.634866e-03 -4.186752e-01)
434           	(6.088707e-01 2.164006e-03 -4.086504e-01)
435           	(6.090009e-01 -7.179707e-04 -4.006682e-01)
436           	(6.059684e-01 9.790126e-04 -3.928607e-01)
437           	(5.970112e-01 -1.068525e-02 -3.794525e-01)
438           	(5.936500e-01 -6.800601e-03 -3.889665e-01)
439           	(5.926645e-01 -7.414080e-03 -3.685104e-01)
440           	(5.749977e-01 -4.974243e-04 -3.683170e-01)
441           	(5.667827e-01 1.039968e-03 -3.657945e-01)
442           	(5.594679e-01 8.962539e-03 -3.669696e-01)
443           	(5.383211e-01 7.987681e-03 -3.678390e-01)
444           	(5.387438e-01 1.234820e-02 -3.493099e-01)
445           	(5.263010e-01 1.289824e-02 -3.423184e-01)
446           	(5.022182e-01 1.825920e-02 -3.334332e-01)
447           	(4.706752e-01 2.023306e-02 -3.433323e-01)
448           	(4.796805e-01 2.313377e-02 -3.018889e-01)
449           	(4.555634e-01 2.097784e-02 -2.943989e-01)
450           	(4.593740e-01 2.267766e-02 -2.597624e-01)
451           	(4.389263e-01 2.035394e-02 -2.508633e-01)
452           	(4.470804e-01 2.356294e-02 -2.159593e-01)
453           	(4.301012e-01 2.230222e-02 -2.158777e-01)
454           	(4.348102e-01 2.362465e-02 -1.645231e-01)
455           	(4.246071e-01 1.870212e-02 -1.572951e-01)
456           	(4.137999e-01 1.721961e-02 -1.140459e-01)
457           	(4.269864e-01 1.272803e-02 -7.485476e-02)
458           	(4.171179e-01 1.615693e-02 -5.532467e-02)
459           	(4.365503e-01 1.552055e-02 7.942634e-04)
460           	(4.343802e-01 2.099567e-02 3.985000e-02)
461           	(4.473698e-01 2.248994e-02 5.543092e-02)
462           	(4.491859e-01 2.929501e-02 9.246278e-02)
