# Region type : patch pressure_outlet
# Faces       : 354
# Area        : 3.066803e-04
# Scale factor: 1.000000e+00
# Time        	sum(phi)
577           	6.928795e-09
578           	7.261631e-09
579           	1.253186e-09
580           	-1.697771e-08
581           	1.688130e-09
582           	6.351251e-09
583           	1.206431e-09
584           	9.570863e-09
585           	8.106486e-09
586           	2.095587e-08
587           	7.322972e-09
588           	6.891872e-09
589           	1.094004e-08
590           	7.254639e-09
591           	-1.035918e-09
592           	-1.515522e-08
593           	-1.352639e-08
594           	-1.562740e-08
595           	-1.362399e-08
596           	1.799677e-08
597           	-1.199925e-08
598           	-1.436452e-08
599           	-2.145499e-09
600           	8.121468e-09
601           	1.063762e-08
602           	1.160367e-08
603           	-1.506075e-08
604           	-1.241713e-08
605           	9.923095e-09
606           	-1.462239e-08
607           	1.094502e-08
608           	-1.423126e-08
609           	-2.197205e-08
610           	1.484450e-08
611           	-1.466985e-08
612           	-1.132124e-08
613           	-1.896121e-08
614           	-1.177905e-08
615           	-2.438699e-08
616           	-1.236893e-08
617           	8.501621e-09
618           	-1.315898e-08
619           	9.238164e-09
620           	-1.393063e-08
621           	9.491415e-09
622           	-1.399310e-08
623           	8.959078e-09
624           	-1.347279e-08
625           	8.339539e-09
626           	-1.303697e-08
627           	8.314652e-09
628           	-1.327445e-08
629           	8.319914e-09
630           	-1.316197e-08
631           	-1.980641e-08
632           	-1.338923e-08
633           	-1.037650e-08
634           	9.301046e-09
635           	-5.442596e-09
636           	-1.323694e-08
637           	-8.235333e-09
638           	-1.190286e-08
639           	-1.032962e-08
640           	-1.344475e-08
641           	-1.022809e-08
642           	-1.341416e-08
643           	-8.878903e-09
644           	-1.393661e-08
645           	-1.236094e-08
646           	-1.144226e-08
647           	8.658323e-09
648           	-9.291337e-10
649           	9.006793e-09
650           	1.806115e-09
651           	9.437189e-09
652           	-7.120886e-09
653           	-3.908178e-09
654           	2.271560e-09
655           	-2.812692e-09
656           	3.354230e-09
657           	-1.043300e-09
658           	3.389641e-09
659           	-9.324716e-10
660           	3.429241e-09
661           	-1.802826e-09
662           	3.688756e-09
663           	-2.609950e-09
664           	3.671057e-09
665           	8.348333e-09
666           	3.318876e-09
667           	1.052758e-08
668           	1.912725e-09
669           	1.052198e-08
670           	8.512292e-10
671           	1.030703e-08
672           	7.687980e-10
673           	9.956896e-09
674           	7.473738e-10
675           	9.803663e-09
676           	5.632664e-10
677           	9.972956e-09
678           	-2.360923e-09
679           	1.003249e-08
680           	-4.004800e-09
681           	1.116188e-08
682           	-1.308749e-08
683           	1.033397e-08
684           	-3.834795e-09
685           	1.005567e-08
686           	-6.852269e-09
687           	1.018865e-08
688           	-7.954907e-09
689           	1.038315e-08
690           	-5.851668e-09
691           	1.095791e-08
692           	-2.060641e-08
693           	3.397092e-09
694           	-9.528865e-10
695           	1.591049e-08
696           	6.832460e-09
