# Region type : patch pressure_outlet
# Faces       : 6382
# Area        : 3.066803e-04
# Scale factor: 1.000000e+00
# Time        	areaAverage(U)
446           	(3.642798e-01 -1.159728e-02 7.583044e-01)
447           	(3.686152e-01 -1.200319e-02 7.625953e-01)
448           	(3.688410e-01 -1.253627e-02 7.590936e-01)
449           	(3.705272e-01 -1.321276e-02 7.664269e-01)
450           	(3.712536e-01 -1.404442e-02 7.626495e-01)
451           	(3.706380e-01 -1.490419e-02 7.751538e-01)
452           	(3.733750e-01 -1.593309e-02 7.672553e-01)
453           	(3.781357e-01 -1.690408e-02 7.692675e-01)
454           	(3.736737e-01 -1.763068e-02 7.639749e-01)
455           	(3.733124e-01 -1.808023e-02 7.542919e-01)
456           	(3.723694e-01 -1.837852e-02 7.580273e-01)
457           	(3.713823e-01 -1.852058e-02 7.503208e-01)
458           	(3.715035e-01 -1.864555e-02 7.533350e-01)
459           	(3.711562e-01 -1.856607e-02 7.356076e-01)
460           	(3.702803e-01 -1.867278e-02 7.356621e-01)
461           	(3.705769e-01 -1.890361e-02 7.265552e-01)
462           	(3.684348e-01 -1.864414e-02 7.253868e-01)
463           	(3.679229e-01 -1.811430e-02 7.196549e-01)
464           	(3.616276e-01 -1.712916e-02 7.218529e-01)
465           	(3.538430e-01 -1.607520e-02 7.234835e-01)
466           	(3.521384e-01 -1.520912e-02 7.234698e-01)
467           	(3.525066e-01 -1.455131e-02 7.123058e-01)
468           	(3.513083e-01 -1.425904e-02 7.169892e-01)
469           	(3.508493e-01 -1.437308e-02 7.081667e-01)
470           	(3.490942e-01 -1.491592e-02 7.038752e-01)
471           	(3.545061e-01 -1.582110e-02 6.999574e-01)
472           	(3.613379e-01 -1.723758e-02 6.936016e-01)
473           	(3.614267e-01 -1.880933e-02 6.834774e-01)
474           	(3.557366e-01 -2.039679e-02 6.770359e-01)
475           	(3.567371e-01 -2.180162e-02 6.779597e-01)
476           	(3.482301e-01 -2.307631e-02 6.670084e-01)
477           	(3.523607e-01 -2.401638e-02 6.627468e-01)
478           	(3.513741e-01 -2.384415e-02 6.580885e-01)
479           	(3.517559e-01 -2.265397e-02 6.582995e-01)
480           	(3.585800e-01 -2.070881e-02 6.467538e-01)
481           	(3.725900e-01 -1.873151e-02 6.724047e-01)
482           	(3.682487e-01 -1.659686e-02 6.586089e-01)
483           	(3.701119e-01 -1.468991e-02 6.573351e-01)
484           	(3.643943e-01 -1.324308e-02 6.572172e-01)
485           	(3.650001e-01 -1.232249e-02 6.586134e-01)
486           	(3.685687e-01 -1.171823e-02 6.588386e-01)
487           	(3.687187e-01 -1.144749e-02 6.570901e-01)
488           	(3.690861e-01 -1.154661e-02 6.646911e-01)
489           	(3.738674e-01 -1.198691e-02 6.606576e-01)
490           	(3.743534e-01 -1.286422e-02 6.541510e-01)
491           	(3.759751e-01 -1.376031e-02 6.467278e-01)
492           	(3.785816e-01 -1.482485e-02 6.659190e-01)
493           	(3.827431e-01 -1.555511e-02 6.572852e-01)
494           	(3.816592e-01 -1.602239e-02 6.523758e-01)
495           	(3.836101e-01 -1.666528e-02 6.431352e-01)
496           	(3.919299e-01 -1.600816e-02 6.375429e-01)
497           	(3.940257e-01 -1.474933e-02 6.343924e-01)
498           	(3.963557e-01 -1.311192e-02 6.368644e-01)
499           	(3.908464e-01 -1.132553e-02 6.324429e-01)
500           	(3.919897e-01 -9.509826e-03 6.341862e-01)
501           	(3.920707e-01 -8.166296e-03 6.358548e-01)
502           	(3.926030e-01 -6.940372e-03 6.386975e-01)
503           	(3.915111e-01 -6.355976e-03 6.286325e-01)
504           	(3.833478e-01 -6.324409e-03 6.253331e-01)
505           	(3.851376e-01 -6.217504e-03 6.168433e-01)
506           	(3.836623e-01 -6.816217e-03 6.122993e-01)
507           	(3.824439e-01 -7.704909e-03 6.050494e-01)
508           	(3.879756e-01 -8.788524e-03 6.017172e-01)
509           	(3.933911e-01 -1.009810e-02 6.074220e-01)
510           	(3.932005e-01 -1.148703e-02 6.021375e-01)
511           	(3.933843e-01 -1.281725e-02 6.002271e-01)
512           	(3.957578e-01 -1.396386e-02 6.043635e-01)
513           	(3.906808e-01 -1.504392e-02 5.901789e-01)
514           	(3.970644e-01 -1.576707e-02 5.908226e-01)
515           	(3.980462e-01 -1.626884e-02 5.921973e-01)
516           	(3.885003e-01 -1.640509e-02 5.931167e-01)
517           	(3.888575e-01 -1.650055e-02 6.014729e-01)
518           	(3.877541e-01 -1.642612e-02 5.978756e-01)
519           	(3.868723e-01 -1.655482e-02 6.003909e-01)
520           	(3.877851e-01 -1.603941e-02 6.044165e-01)
521           	(3.984877e-01 -1.532400e-02 5.970718e-01)
522           	(3.993490e-01 -1.449157e-02 6.019341e-01)
523           	(4.009123e-01 -1.407269e-02 6.005363e-01)
524           	(4.009420e-01 -1.393278e-02 6.037505e-01)
525           	(4.043362e-01 -1.391213e-02 5.890450e-01)
526           	(4.063958e-01 -1.389491e-02 5.854942e-01)
527           	(4.077480e-01 -1.394242e-02 5.888772e-01)
528           	(4.099179e-01 -1.388690e-02 5.897705e-01)
529           	(4.118258e-01 -1.370823e-02 5.903913e-01)
530           	(4.167420e-01 -1.353996e-02 5.925012e-01)
531           	(4.152653e-01 -1.320030e-02 5.881647e-01)
532           	(4.140543e-01 -1.283160e-02 5.770388e-01)
533           	(4.156800e-01 -1.252953e-02 5.819288e-01)
534           	(4.168787e-01 -1.220419e-02 5.844250e-01)
535           	(4.089983e-01 -1.210509e-02 5.739097e-01)
536           	(4.071440e-01 -1.141315e-02 5.729210e-01)
537           	(4.013982e-01 -1.084666e-02 5.725312e-01)
538           	(4.022349e-01 -1.068943e-02 5.743294e-01)
539           	(4.009127e-01 -1.076384e-02 5.778982e-01)
540           	(4.038076e-01 -1.091792e-02 5.708366e-01)
541           	(4.065318e-01 -1.090350e-02 5.782374e-01)
542           	(4.059412e-01 -1.053526e-02 5.802609e-01)
543           	(4.057720e-01 -9.686136e-03 5.784321e-01)
544           	(4.060637e-01 -8.620834e-03 5.815306e-01)
545           	(4.042054e-01 -7.690826e-03 5.829275e-01)
546           	(4.232098e-01 -7.035087e-03 5.852962e-01)
547           	(4.200083e-01 -6.879403e-03 5.862466e-01)
548           	(4.179534e-01 -7.292011e-03 5.962557e-01)
549           	(4.142914e-01 -8.134496e-03 5.873989e-01)
550           	(4.068173e-01 -9.511083e-03 5.974859e-01)
551           	(4.093746e-01 -1.092300e-02 5.931000e-01)
552           	(4.053205e-01 -1.241223e-02 5.956846e-01)
553           	(4.080961e-01 -1.355567e-02 6.058320e-01)
554           	(4.077436e-01 -1.452756e-02 6.051273e-01)
555           	(4.061686e-01 -1.531071e-02 6.118338e-01)
556           	(4.062395e-01 -1.541222e-02 5.997925e-01)
557           	(4.056626e-01 -1.486281e-02 6.056731e-01)
558           	(4.035497e-01 -1.367359e-02 6.088210e-01)
559           	(4.016383e-01 -1.203035e-02 6.181669e-01)
560           	(4.027103e-01 -1.020424e-02 6.147936e-01)
561           	(4.057019e-01 -8.339970e-03 6.233594e-01)
562           	(4.106671e-01 -6.486532e-03 6.414767e-01)
563           	(4.109302e-01 -5.070890e-03 6.316689e-01)
564           	(4.058325e-01 -4.060195e-03 6.425602e-01)
565           	(4.059500e-01 -3.539955e-03 6.446295e-01)
566           	(4.056459e-01 -3.444325e-03 6.478892e-01)
567           	(4.070548e-01 -3.884198e-03 6.472093e-01)
568           	(4.116430e-01 -4.712040e-03 6.436831e-01)
569           	(4.096242e-01 -5.804473e-03 6.367121e-01)
570           	(4.036699e-01 -7.011626e-03 6.414689e-01)
571           	(4.016737e-01 -8.224232e-03 6.360689e-01)
572           	(4.006962e-01 -9.195913e-03 6.347266e-01)
573           	(4.066903e-01 -9.991911e-03 6.320160e-01)
574           	(4.024760e-01 -1.048819e-02 6.303354e-01)
575           	(4.111484e-01 -1.073213e-02 6.414724e-01)
576           	(4.105992e-01 -1.045154e-02 6.375340e-01)
577           	(4.066889e-01 -1.018001e-02 6.385573e-01)
578           	(4.115105e-01 -1.006934e-02 6.392424e-01)
579           	(4.107262e-01 -9.960955e-03 6.430412e-01)
580           	(4.114779e-01 -9.904783e-03 6.414004e-01)
581           	(4.111671e-01 -9.912311e-03 6.564913e-01)
582           	(4.097475e-01 -9.863212e-03 6.511768e-01)
583           	(4.103138e-01 -9.839338e-03 6.616108e-01)
584           	(4.035787e-01 -1.017212e-02 6.559471e-01)
585           	(4.016354e-01 -1.090049e-02 6.645427e-01)
586           	(4.055037e-01 -1.170479e-02 6.634891e-01)
587           	(4.203935e-01 -1.263195e-02 6.524252e-01)
588           	(4.334014e-01 -1.341630e-02 6.488713e-01)
589           	(4.314310e-01 -1.437659e-02 6.494513e-01)
590           	(4.327677e-01 -1.492953e-02 6.541636e-01)
591           	(4.353932e-01 -1.525766e-02 6.504742e-01)
592           	(4.399684e-01 -1.546862e-02 6.524877e-01)
593           	(4.329435e-01 -1.595523e-02 6.392593e-01)
594           	(4.299644e-01 -1.548001e-02 6.560816e-01)
595           	(4.180454e-01 -1.447098e-02 6.547160e-01)
596           	(4.173698e-01 -1.328236e-02 6.676736e-01)
597           	(4.174625e-01 -1.213293e-02 6.613925e-01)
598           	(4.215809e-01 -1.168638e-02 6.545175e-01)
599           	(4.227027e-01 -1.268687e-02 6.488263e-01)
600           	(4.225978e-01 -1.532754e-02 6.474218e-01)
601           	(4.221608e-01 -1.681850e-02 6.486252e-01)
602           	(4.246031e-01 -1.891269e-02 6.478271e-01)
603           	(4.288343e-01 -1.948468e-02 6.509568e-01)
604           	(4.359434e-01 -1.913052e-02 6.460219e-01)
605           	(4.393369e-01 -1.708741e-02 6.413318e-01)
606           	(4.398570e-01 -1.451830e-02 6.396187e-01)
607           	(4.427158e-01 -1.178126e-02 6.403261e-01)
608           	(4.452038e-01 -9.268730e-03 6.450195e-01)
609           	(4.502108e-01 -7.282582e-03 6.199511e-01)
610           	(4.541667e-01 -5.873396e-03 6.187992e-01)
611           	(4.536404e-01 -5.002420e-03 6.368430e-01)
612           	(4.632753e-01 -5.115550e-03 6.338818e-01)
613           	(4.585104e-01 -5.814477e-03 6.281462e-01)
614           	(4.539751e-01 -7.535244e-03 6.273171e-01)
615           	(4.592454e-01 -9.410396e-03 6.238844e-01)
616           	(4.706574e-01 -1.105140e-02 6.348631e-01)
617           	(4.684991e-01 -1.275732e-02 6.336299e-01)
618           	(4.745794e-01 -1.395164e-02 6.208138e-01)
619           	(4.784717e-01 -1.479832e-02 6.292356e-01)
620           	(4.813295e-01 -1.571319e-02 6.176137e-01)
621           	(4.859901e-01 -1.669364e-02 6.285714e-01)
622           	(4.933926e-01 -1.690052e-02 6.262798e-01)
623           	(5.133523e-01 -1.626569e-02 6.180841e-01)
624           	(5.174633e-01 -1.515929e-02 6.091200e-01)
625           	(5.230014e-01 -1.402196e-02 6.051755e-01)
626           	(5.292777e-01 -1.321782e-02 6.052770e-01)
627           	(5.304206e-01 -1.295019e-02 6.021764e-01)
628           	(5.366833e-01 -1.273721e-02 6.015181e-01)
629           	(5.383289e-01 -1.225262e-02 5.950653e-01)
630           	(5.397168e-01 -1.139863e-02 5.937308e-01)
631           	(5.478898e-01 -1.047407e-02 5.897231e-01)
632           	(5.456087e-01 -1.030772e-02 5.826883e-01)
633           	(5.496224e-01 -1.055945e-02 5.883852e-01)
634           	(5.564583e-01 -1.127282e-02 5.855253e-01)
635           	(5.653047e-01 -1.276163e-02 5.822099e-01)
636           	(5.486373e-01 -1.451056e-02 5.838507e-01)
637           	(5.730718e-01 -1.592559e-02 5.890243e-01)
638           	(5.764110e-01 -1.601624e-02 5.831566e-01)
639           	(5.756219e-01 -1.666007e-02 5.813586e-01)
640           	(5.838532e-01 -1.711808e-02 5.874607e-01)
641           	(5.927356e-01 -1.701383e-02 5.864677e-01)
642           	(5.872322e-01 -1.657241e-02 5.808928e-01)
643           	(5.944873e-01 -1.588248e-02 5.769792e-01)
644           	(5.978216e-01 -1.511957e-02 5.736042e-01)
645           	(6.086009e-01 -1.464812e-02 5.632631e-01)
646           	(5.832539e-01 -1.421414e-02 5.584905e-01)
647           	(5.863519e-01 -1.401762e-02 5.583082e-01)
648           	(6.153033e-01 -1.334632e-02 5.464638e-01)
649           	(5.902412e-01 -1.276011e-02 5.545570e-01)
650           	(6.009091e-01 -1.108161e-02 5.660238e-01)
651           	(6.295273e-01 -1.075786e-02 5.539757e-01)
652           	(6.111628e-01 -1.064986e-02 5.547707e-01)
653           	(6.408304e-01 -1.089918e-02 5.415954e-01)
654           	(6.467545e-01 -1.124951e-02 5.452979e-01)
655           	(6.525222e-01 -1.173867e-02 5.464362e-01)
656           	(6.575093e-01 -1.269263e-02 5.534287e-01)
657           	(6.402253e-01 -1.461434e-02 5.617638e-01)
658           	(6.678716e-01 -1.530412e-02 5.555038e-01)
659           	(6.719940e-01 -1.494208e-02 5.506391e-01)
660           	(6.782568e-01 -1.422031e-02 5.502325e-01)
661           	(6.855257e-01 -1.326361e-02 5.377250e-01)
662           	(6.837196e-01 -1.186112e-02 5.472006e-01)
663           	(6.936402e-01 -1.076597e-02 5.487157e-01)
664           	(6.951870e-01 -1.003694e-02 5.515676e-01)
665           	(7.053202e-01 -9.379175e-03 5.565064e-01)
666           	(7.088945e-01 -9.306739e-03 5.550438e-01)
667           	(7.199603e-01 -9.418185e-03 5.561668e-01)
668           	(7.254957e-01 -9.769121e-03 5.466419e-01)
669           	(7.250194e-01 -1.008672e-02 5.460383e-01)
670           	(7.314685e-01 -1.042247e-02 5.551134e-01)
671           	(7.375930e-01 -1.104085e-02 5.443178e-01)
672           	(7.389527e-01 -1.177870e-02 5.402464e-01)
673           	(7.446265e-01 -1.244547e-02 5.374148e-01)
674           	(7.504662e-01 -1.308867e-02 5.440403e-01)
675           	(7.576421e-01 -1.366338e-02 5.342792e-01)
676           	(7.610224e-01 -1.377059e-02 5.360259e-01)
677           	(7.881280e-01 -1.381599e-02 5.361788e-01)
678           	(7.874437e-01 -1.436115e-02 5.490057e-01)
679           	(7.964608e-01 -1.482746e-02 5.454503e-01)
680           	(8.013200e-01 -1.526467e-02 5.457022e-01)
681           	(8.085445e-01 -1.581163e-02 5.500875e-01)
682           	(8.126814e-01 -1.675713e-02 5.522379e-01)
683           	(8.210205e-01 -1.725993e-02 5.598835e-01)
684           	(8.228219e-01 -1.746788e-02 5.576693e-01)
685           	(8.228034e-01 -1.727426e-02 5.520748e-01)
686           	(8.261163e-01 -1.656429e-02 5.591783e-01)
687           	(8.282062e-01 -1.538358e-02 5.646430e-01)
688           	(8.391872e-01 -1.399891e-02 5.664924e-01)
689           	(8.463336e-01 -1.262469e-02 5.729115e-01)
690           	(8.452553e-01 -1.154013e-02 5.657483e-01)
691           	(8.548245e-01 -1.069402e-02 5.666855e-01)
692           	(8.504428e-01 -1.013630e-02 5.603792e-01)
693           	(8.590428e-01 -9.629149e-03 5.711825e-01)
694           	(8.656517e-01 -9.454680e-03 5.549642e-01)
695           	(8.629237e-01 -9.152047e-03 5.616764e-01)
696           	(8.687214e-01 -8.708497e-03 5.713000e-01)
697           	(8.732098e-01 -9.124479e-03 5.645907e-01)
698           	(8.846772e-01 -1.144762e-02 5.577846e-01)
699           	(8.891290e-01 -1.318944e-02 5.531743e-01)
700           	(8.961507e-01 -1.420352e-02 5.586094e-01)
701           	(9.011233e-01 -1.510585e-02 5.646469e-01)
702           	(9.063829e-01 -1.650092e-02 5.644954e-01)
703           	(9.091960e-01 -1.827089e-02 5.588161e-01)
704           	(9.230784e-01 -1.839065e-02 5.504822e-01)
705           	(9.276894e-01 -1.810208e-02 5.478235e-01)
706           	(9.326393e-01 -1.759824e-02 5.545772e-01)
707           	(9.367510e-01 -1.704351e-02 5.409064e-01)
708           	(9.453904e-01 -1.649713e-02 5.450730e-01)
709           	(9.370285e-01 -1.617719e-02 5.429002e-01)
710           	(9.435695e-01 -1.659177e-02 5.632367e-01)
711           	(9.497151e-01 -1.687427e-02 5.560002e-01)
712           	(9.819542e-01 -1.686621e-02 5.379103e-01)
713           	(9.918808e-01 -1.652847e-02 5.357079e-01)
714           	(9.728068e-01 -1.542021e-02 5.396125e-01)
715           	(9.763315e-01 -1.406420e-02 5.430315e-01)
716           	(9.812606e-01 -1.250316e-02 5.499554e-01)
717           	(9.847947e-01 -1.108514e-02 5.562358e-01)
718           	(9.993339e-01 -9.873147e-03 5.579112e-01)
719           	(1.004980e+00 -9.080539e-03 5.636188e-01)
720           	(1.005446e+00 -8.947906e-03 5.677359e-01)
721           	(1.008939e+00 -8.992015e-03 5.811483e-01)
722           	(1.011602e+00 -9.256047e-03 5.860014e-01)
723           	(1.015199e+00 -9.697350e-03 5.814969e-01)
724           	(1.016791e+00 -1.030908e-02 5.818894e-01)
725           	(1.020166e+00 -1.106457e-02 5.741621e-01)
726           	(1.022100e+00 -1.181684e-02 6.011673e-01)
727           	(1.024088e+00 -1.259717e-02 5.984919e-01)
728           	(1.011039e+00 -1.316402e-02 6.236983e-01)
729           	(1.013257e+00 -1.364951e-02 6.269622e-01)
730           	(1.015628e+00 -1.417687e-02 6.338512e-01)
731           	(1.019479e+00 -1.454685e-02 6.351498e-01)
732           	(1.014031e+00 -1.464856e-02 6.473434e-01)
733           	(1.008900e+00 -1.447944e-02 6.602277e-01)
734           	(1.008833e+00 -1.395591e-02 6.649978e-01)
735           	(1.011000e+00 -1.329430e-02 6.710786e-01)
736           	(1.007320e+00 -1.321112e-02 6.593981e-01)
737           	(1.007852e+00 -1.281510e-02 6.797953e-01)
738           	(1.010745e+00 -1.262982e-02 6.782354e-01)
739           	(1.011343e+00 -1.221575e-02 7.141632e-01)
740           	(1.013424e+00 -1.112181e-02 7.102483e-01)
741           	(1.020160e+00 -1.009809e-02 7.267511e-01)
742           	(1.022293e+00 -9.472302e-03 7.302262e-01)
743           	(1.023061e+00 -9.018869e-03 7.386924e-01)
744           	(1.023926e+00 -8.952071e-03 7.482676e-01)
745           	(1.026922e+00 -8.927511e-03 7.131291e-01)
746           	(1.038699e+00 -8.603667e-03 7.304926e-01)
747           	(1.033984e+00 -8.601763e-03 7.384760e-01)
748           	(1.027357e+00 -9.063558e-03 7.352780e-01)
749           	(1.022346e+00 -9.328276e-03 7.463717e-01)
750           	(1.024339e+00 -9.946152e-03 7.333202e-01)
751           	(1.025766e+00 -1.037045e-02 7.409688e-01)
752           	(1.030152e+00 -1.059633e-02 7.526147e-01)
753           	(1.030399e+00 -1.064791e-02 7.549488e-01)
754           	(1.035506e+00 -1.054789e-02 7.605213e-01)
755           	(1.043820e+00 -1.039953e-02 7.787389e-01)
756           	(1.047633e+00 -1.018646e-02 7.788500e-01)
757           	(1.047550e+00 -1.005938e-02 7.809154e-01)
758           	(1.050757e+00 -9.913055e-03 7.902653e-01)
759           	(1.053783e+00 -9.897914e-03 7.924161e-01)
760           	(1.056759e+00 -9.995537e-03 8.001017e-01)
761           	(1.055246e+00 -1.042404e-02 8.065921e-01)
762           	(1.060161e+00 -1.109887e-02 8.140657e-01)
763           	(1.061846e+00 -1.195307e-02 8.339368e-01)
764           	(1.060405e+00 -1.271052e-02 8.432510e-01)
765           	(1.071004e+00 -1.345983e-02 8.492297e-01)
766           	(1.065893e+00 -1.394366e-02 8.540581e-01)
767           	(1.067070e+00 -1.400506e-02 8.579309e-01)
768           	(1.068778e+00 -1.394749e-02 8.766016e-01)
769           	(1.069569e+00 -1.378363e-02 8.818359e-01)
770           	(1.072408e+00 -1.350119e-02 8.935515e-01)
771           	(1.070616e+00 -1.316700e-02 8.989334e-01)
772           	(1.080793e+00 -1.285091e-02 9.086356e-01)
773           	(1.074373e+00 -1.270898e-02 9.306252e-01)
774           	(1.074913e+00 -1.269440e-02 9.377050e-01)
775           	(1.069457e+00 -1.275288e-02 9.317554e-01)
776           	(1.072478e+00 -1.277101e-02 9.545653e-01)
777           	(1.075221e+00 -1.298177e-02 9.611598e-01)
778           	(1.086605e+00 -1.322809e-02 9.499131e-01)
779           	(1.089050e+00 -1.351061e-02 9.544402e-01)
780           	(1.090606e+00 -1.381662e-02 9.522277e-01)
781           	(1.092817e+00 -1.394971e-02 9.658036e-01)
782           	(1.093222e+00 -1.446210e-02 9.685159e-01)
783           	(1.104964e+00 -1.484170e-02 9.756574e-01)
784           	(1.104984e+00 -1.487392e-02 9.857489e-01)
785           	(1.109392e+00 -1.481854e-02 9.814264e-01)
786           	(1.108111e+00 -1.455672e-02 9.903132e-01)
787           	(1.111580e+00 -1.423208e-02 1.002166e+00)
788           	(1.115827e+00 -1.385440e-02 1.008944e+00)
789           	(1.120284e+00 -1.349140e-02 1.012371e+00)
790           	(1.120684e+00 -1.310219e-02 1.020076e+00)
791           	(1.118981e+00 -1.290716e-02 1.027574e+00)
792           	(1.123054e+00 -1.308057e-02 1.034651e+00)
793           	(1.127903e+00 -1.347248e-02 1.047609e+00)
794           	(1.133012e+00 -1.374831e-02 1.053670e+00)
795           	(1.136640e+00 -1.393882e-02 1.053156e+00)
796           	(1.140110e+00 -1.408620e-02 1.065655e+00)
797           	(1.141939e+00 -1.419134e-02 1.080397e+00)
798           	(1.146785e+00 -1.429321e-02 1.083961e+00)
799           	(1.154542e+00 -1.431872e-02 1.094356e+00)
800           	(1.156297e+00 -1.432421e-02 1.102272e+00)
801           	(1.157448e+00 -1.426915e-02 1.119748e+00)
802           	(1.162318e+00 -1.413991e-02 1.133737e+00)
803           	(1.179216e+00 -1.403479e-02 1.145565e+00)
804           	(1.184358e+00 -1.408046e-02 1.148911e+00)
805           	(1.184894e+00 -1.410468e-02 1.165324e+00)
806           	(1.190712e+00 -1.419264e-02 1.158512e+00)
807           	(1.197460e+00 -1.393663e-02 1.166714e+00)
808           	(1.202098e+00 -1.379924e-02 1.170361e+00)
809           	(1.204297e+00 -1.367813e-02 1.178357e+00)
810           	(1.212866e+00 -1.363149e-02 1.188950e+00)
811           	(1.214215e+00 -1.363042e-02 1.202088e+00)
812           	(1.216771e+00 -1.370260e-02 1.197002e+00)
813           	(1.219979e+00 -1.381245e-02 1.213035e+00)
814           	(1.225661e+00 -1.388766e-02 1.213434e+00)
815           	(1.237824e+00 -1.399916e-02 1.216970e+00)
816           	(1.240394e+00 -1.396247e-02 1.231259e+00)
817           	(1.235599e+00 -1.412496e-02 1.241352e+00)
818           	(1.240187e+00 -1.428119e-02 1.255817e+00)
819           	(1.241967e+00 -1.437587e-02 1.245515e+00)
820           	(1.248448e+00 -1.443974e-02 1.257647e+00)
821           	(1.281554e+00 -1.459405e-02 1.248447e+00)
822           	(1.285304e+00 -1.459294e-02 1.264505e+00)
823           	(1.283531e+00 -1.470768e-02 1.281587e+00)
824           	(1.285017e+00 -1.517691e-02 1.279950e+00)
825           	(1.292448e+00 -1.561328e-02 1.285259e+00)
826           	(1.294618e+00 -1.759464e-02 1.284758e+00)
827           	(1.304172e+00 -1.812347e-02 1.280557e+00)
828           	(1.312388e+00 -1.762053e-02 1.282172e+00)
829           	(1.313571e+00 -1.664438e-02 1.284845e+00)
830           	(1.323749e+00 -1.542792e-02 1.284998e+00)
831           	(1.327534e+00 -1.416755e-02 1.293316e+00)
832           	(1.331518e+00 -1.293143e-02 1.309558e+00)
833           	(1.331824e+00 -1.185623e-02 1.308043e+00)
834           	(1.339030e+00 -1.123193e-02 1.308349e+00)
835           	(1.340449e+00 -1.109904e-02 1.313066e+00)
836           	(1.338620e+00 -1.115727e-02 1.317798e+00)
837           	(1.340392e+00 -1.137358e-02 1.320011e+00)
838           	(1.341577e+00 -1.173719e-02 1.300212e+00)
839           	(1.339049e+00 -1.221467e-02 1.332811e+00)
840           	(1.341203e+00 -1.240677e-02 1.324974e+00)
841           	(1.341369e+00 -1.251452e-02 1.351728e+00)
842           	(1.342484e+00 -1.210831e-02 1.348647e+00)
843           	(1.350107e+00 -1.182700e-02 1.357872e+00)
844           	(1.349153e+00 -1.203648e-02 1.363088e+00)
845           	(1.356302e+00 -1.255330e-02 1.359174e+00)
846           	(1.357014e+00 -1.314206e-02 1.381099e+00)
847           	(1.356189e+00 -1.359830e-02 1.387571e+00)
848           	(1.354691e+00 -1.401977e-02 1.390866e+00)
849           	(1.353645e+00 -1.447261e-02 1.401747e+00)
850           	(1.353558e+00 -1.491379e-02 1.407548e+00)
851           	(1.353162e+00 -1.579650e-02 1.418810e+00)
852           	(1.352345e+00 -1.633432e-02 1.422516e+00)
853           	(1.369714e+00 -1.678950e-02 1.450648e+00)
854           	(1.351120e+00 -1.736652e-02 1.436890e+00)
855           	(1.372355e+00 -1.740997e-02 1.471761e+00)
856           	(1.371970e+00 -1.703510e-02 1.473532e+00)
857           	(1.369797e+00 -1.641866e-02 1.490175e+00)
858           	(1.351878e+00 -1.556324e-02 1.480737e+00)
859           	(1.374219e+00 -1.485958e-02 1.503434e+00)
860           	(1.383872e+00 -1.424438e-02 1.526116e+00)
861           	(1.388175e+00 -1.394501e-02 1.518424e+00)
862           	(1.385456e+00 -1.378471e-02 1.518045e+00)
863           	(1.382743e+00 -1.390411e-02 1.526245e+00)
864           	(1.388085e+00 -1.389452e-02 1.544591e+00)
865           	(1.386716e+00 -1.376578e-02 1.555840e+00)
866           	(1.385083e+00 -1.355819e-02 1.568343e+00)
867           	(1.382655e+00 -1.328965e-02 1.581340e+00)
868           	(1.380403e+00 -1.303670e-02 1.585453e+00)
869           	(1.376965e+00 -1.300138e-02 1.603186e+00)
870           	(1.374970e+00 -1.300646e-02 1.601850e+00)
871           	(1.373153e+00 -1.315485e-02 1.606979e+00)
872           	(1.368132e+00 -1.306756e-02 1.617300e+00)
873           	(1.366512e+00 -1.304655e-02 1.627948e+00)
874           	(1.363099e+00 -1.297974e-02 1.631680e+00)
875           	(1.369391e+00 -1.331183e-02 1.629140e+00)
876           	(1.366224e+00 -1.337666e-02 1.635178e+00)
877           	(1.368357e+00 -1.313155e-02 1.637038e+00)
878           	(1.366579e+00 -1.271976e-02 1.651035e+00)
879           	(1.363567e+00 -1.226191e-02 1.674934e+00)
880           	(1.362724e+00 -1.199654e-02 1.674861e+00)
881           	(1.360271e+00 -1.179996e-02 1.685095e+00)
882           	(1.359959e+00 -1.160336e-02 1.694108e+00)
883           	(1.355938e+00 -1.144278e-02 1.704032e+00)
884           	(1.351939e+00 -1.141712e-02 1.707733e+00)
885           	(1.346719e+00 -1.157493e-02 1.714840e+00)
886           	(1.343648e+00 -1.191792e-02 1.712777e+00)
887           	(1.343367e+00 -1.229556e-02 1.720893e+00)
888           	(1.342269e+00 -1.292438e-02 1.719869e+00)
889           	(1.338824e+00 -1.366939e-02 1.728632e+00)
890           	(1.337210e+00 -1.446754e-02 1.732906e+00)
891           	(1.339047e+00 -1.512263e-02 1.743676e+00)
892           	(1.337082e+00 -1.526663e-02 1.757737e+00)
893           	(1.335250e+00 -1.511304e-02 1.757836e+00)
894           	(1.331692e+00 -1.483651e-02 1.769338e+00)
895           	(1.327694e+00 -1.435169e-02 1.758981e+00)
896           	(1.329398e+00 -1.375118e-02 1.780611e+00)
897           	(1.328633e+00 -1.321853e-02 1.790462e+00)
898           	(1.328006e+00 -1.286708e-02 1.801635e+00)
899           	(1.323943e+00 -1.261379e-02 1.803828e+00)
900           	(1.317390e+00 -1.235786e-02 1.813665e+00)
901           	(1.316494e+00 -1.219368e-02 1.829222e+00)
902           	(1.312525e+00 -1.245062e-02 1.835774e+00)
903           	(1.312921e+00 -1.279933e-02 1.836946e+00)
904           	(1.310417e+00 -1.333999e-02 1.858103e+00)
905           	(1.310783e+00 -1.373008e-02 1.865153e+00)
906           	(1.306125e+00 -1.401592e-02 1.876511e+00)
907           	(1.296063e+00 -1.424616e-02 1.897837e+00)
908           	(1.312079e+00 -1.456167e-02 1.913972e+00)
909           	(1.310500e+00 -1.492747e-02 1.908800e+00)
