# Region type : patch pressure_outlet
# Faces       : 11534
# Area        : 3.696967e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(U)
90            	(-2.035538e-03 -5.461490e-03 1.231886e-03)
91            	(-1.817572e-03 -5.370070e-03 1.251041e-03)
92            	(-1.370473e-03 -5.257799e-03 1.310127e-03)
93            	(-8.533422e-04 -5.185777e-03 1.500989e-03)
94            	(-3.802608e-04 -5.022161e-03 1.462805e-03)
95            	(-9.147199e-05 -4.890393e-03 1.305366e-03)
96            	(6.376188e-05 -4.633935e-03 1.368571e-03)
97            	(1.901470e-04 -4.536093e-03 1.192837e-03)
98            	(2.224163e-04 -4.198326e-03 1.748775e-03)
99            	(9.477518e-04 -4.347746e-03 -6.419072e-07)
100           	(-1.059191e-03 -2.425301e-03 6.278046e-03)
101           	(8.952195e-04 -5.320195e-03 -1.590190e-02)
102           	(1.270932e-03 -3.693511e-03 6.699162e-04)
103           	(2.732109e-03 -5.187058e-03 9.880525e-03)
104           	(3.843406e-03 -5.731197e-03 6.588658e-03)
105           	(4.495468e-03 -6.085678e-03 5.042810e-03)
106           	(4.545493e-03 -6.015025e-03 3.147617e-03)
107           	(4.097017e-03 -5.725689e-03 5.068484e-04)
108           	(3.379916e-03 -5.077093e-03 -2.256572e-03)
109           	(2.448641e-03 -4.336800e-03 -1.507810e-03)
110           	(1.490161e-03 -3.452496e-03 -1.193002e-03)
111           	(7.509551e-04 -2.604419e-03 -1.101106e-03)
112           	(5.980193e-05 -1.884802e-03 -6.108687e-04)
113           	(-5.436221e-04 -1.038698e-03 9.276010e-04)
114           	(-1.067429e-03 -3.852838e-04 2.896268e-03)
115           	(-1.647685e-03 4.271745e-04 2.996187e-03)
116           	(-2.167699e-03 8.681347e-04 2.008734e-03)
117           	(-2.733496e-03 1.361930e-03 1.653586e-03)
118           	(-3.219355e-03 1.905297e-03 1.792899e-03)
119           	(-3.723877e-03 2.321329e-03 1.662976e-03)
120           	(-4.044848e-03 2.722148e-03 1.059443e-03)
121           	(-4.431935e-03 3.092594e-03 6.988872e-04)
122           	(-4.897906e-03 3.485187e-03 9.209551e-04)
123           	(-5.347220e-03 3.877198e-03 1.109199e-03)
124           	(-5.827015e-03 4.215381e-03 1.124027e-03)
125           	(-6.280088e-03 4.513898e-03 1.270249e-03)
126           	(-6.570388e-03 4.745463e-03 1.567849e-03)
127           	(-6.681859e-03 4.899826e-03 1.553845e-03)
128           	(-6.748266e-03 5.048337e-03 1.277672e-03)
129           	(-6.719723e-03 5.146614e-03 1.279970e-03)
130           	(-6.621909e-03 5.257395e-03 1.368809e-03)
131           	(-6.409751e-03 5.309466e-03 1.275888e-03)
132           	(-6.092105e-03 5.349713e-03 1.353304e-03)
133           	(-5.807173e-03 5.340644e-03 1.459753e-03)
134           	(-5.546310e-03 5.245292e-03 1.318850e-03)
135           	(-5.238769e-03 5.086966e-03 1.632419e-03)
136           	(-5.136804e-03 4.847040e-03 1.442936e-03)
137           	(-4.987214e-03 4.525987e-03 1.450423e-03)
138           	(-5.609845e-03 4.492201e-03 2.855397e-03)
139           	(-5.065515e-03 2.487945e-03 -3.541076e-03)
140           	(-1.247079e-03 4.225748e-03 4.804340e-04)
141           	(1.771390e-03 -4.229391e-04 4.087539e-02)
142           	(1.724300e-03 -1.208212e-03 1.667693e-02)
143           	(2.442571e-03 -2.167613e-03 -7.963035e-03)
144           	(3.725107e-03 -2.900595e-03 -1.897517e-02)
145           	(4.204578e-03 -2.969552e-03 -1.412651e-02)
146           	(4.906929e-03 -2.875373e-03 -3.723179e-03)
147           	(5.075542e-03 -3.054711e-03 4.341739e-04)
148           	(5.553664e-03 -3.001714e-03 2.301214e-03)
149           	(5.816252e-03 -2.746497e-03 5.555225e-03)
150           	(5.664930e-03 -2.022202e-03 5.919387e-03)
151           	(5.824916e-03 -1.387174e-03 2.937594e-03)
152           	(5.982761e-03 -9.596942e-04 1.823943e-03)
153           	(5.974394e-03 -6.466008e-04 2.758260e-03)
154           	(6.004520e-03 -2.392682e-04 2.278434e-03)
155           	(6.226335e-03 1.495947e-04 6.877847e-04)
156           	(6.520791e-03 2.696571e-04 5.337252e-04)
157           	(6.583051e-03 2.736244e-04 2.057625e-03)
158           	(6.589227e-03 1.843122e-04 2.709489e-03)
159           	(6.495007e-03 4.323824e-05 2.279459e-03)
160           	(6.306870e-03 -2.409580e-04 1.787368e-03)
161           	(6.125298e-03 -6.264093e-04 2.212429e-03)
162           	(6.115578e-03 -9.103796e-04 2.075467e-03)
163           	(5.854750e-03 -1.051279e-03 1.572285e-03)
164           	(5.539078e-03 -1.271507e-03 1.679270e-03)
165           	(5.242349e-03 -1.603017e-03 1.919336e-03)
166           	(5.075259e-03 -1.878385e-03 1.589907e-03)
167           	(5.000245e-03 -1.953959e-03 1.444823e-03)
168           	(4.917677e-03 -1.853033e-03 1.898044e-03)
169           	(4.811859e-03 -1.646632e-03 1.015485e-03)
170           	(3.701158e-03 -1.371780e-03 2.056021e-03)
171           	(4.238482e-03 -1.236845e-03 3.284975e-04)
172           	(-1.120182e-03 -2.138339e-03 -6.126421e-03)
173           	(6.528793e-03 -3.593451e-03 5.219289e-02)
174           	(7.425347e-03 -4.954981e-03 3.810497e-02)
175           	(8.137980e-03 -5.833939e-03 2.314907e-02)
176           	(8.708310e-03 -6.566730e-03 5.588026e-03)
177           	(8.929594e-03 -7.119639e-03 -8.048889e-03)
178           	(8.960873e-03 -7.669038e-03 -1.769537e-02)
179           	(8.946498e-03 -8.233104e-03 -2.024582e-02)
180           	(9.103204e-03 -8.742026e-03 -1.442309e-02)
181           	(8.972924e-03 -9.091021e-03 -6.213242e-03)
182           	(8.723119e-03 -9.361319e-03 1.031181e-03)
183           	(8.389991e-03 -9.201388e-03 5.492656e-03)
184           	(8.082256e-03 -9.200724e-03 6.559416e-03)
185           	(7.688165e-03 -9.044542e-03 4.990286e-03)
186           	(7.552802e-03 -8.794782e-03 2.307722e-03)
187           	(7.444881e-03 -8.434775e-03 7.798531e-04)
188           	(7.524188e-03 -7.922411e-03 1.227994e-03)
189           	(7.425093e-03 -7.308546e-03 3.626025e-03)
190           	(7.541097e-03 -6.945353e-03 4.807468e-03)
191           	(7.972165e-03 -6.677513e-03 5.341807e-03)
192           	(8.724822e-03 -6.558757e-03 4.303726e-03)
193           	(9.257559e-03 -6.729060e-03 2.276762e-03)
194           	(9.707704e-03 -6.786254e-03 2.801257e-04)
195           	(9.942833e-03 -6.894973e-03 -3.598701e-04)
196           	(9.955849e-03 -6.721378e-03 7.855912e-04)
197           	(9.862105e-03 -6.362589e-03 2.593154e-03)
198           	(9.679820e-03 -6.011325e-03 3.614025e-03)
199           	(9.592773e-03 -5.820493e-03 3.428400e-03)
200           	(9.431013e-03 -5.787551e-03 2.921279e-03)
201           	(9.171322e-03 -5.818787e-03 2.571843e-03)
202           	(8.632727e-03 -6.091887e-03 2.320840e-03)
203           	(7.986947e-03 -6.405883e-03 2.305362e-03)
204           	(7.481029e-03 -6.857079e-03 2.232312e-03)
205           	(7.046777e-03 -7.419600e-03 2.069612e-03)
206           	(6.699479e-03 -7.769898e-03 2.005362e-03)
207           	(6.448032e-03 -8.178788e-03 2.030618e-03)
208           	(6.231456e-03 -8.649667e-03 2.223990e-03)
209           	(6.005371e-03 -9.170732e-03 2.090369e-03)
210           	(6.025355e-03 -9.350412e-03 1.627947e-03)
211           	(6.139193e-03 -9.206440e-03 1.217151e-03)
212           	(6.105042e-03 -9.006000e-03 1.118988e-03)
213           	(5.859145e-03 -8.744562e-03 1.282958e-03)
214           	(5.513834e-03 -8.501857e-03 1.444926e-03)
215           	(5.142886e-03 -8.391546e-03 1.460436e-03)
216           	(4.791033e-03 -8.301822e-03 1.379857e-03)
217           	(4.496062e-03 -8.195490e-03 1.447190e-03)
218           	(4.215261e-03 -8.147400e-03 1.506967e-03)
219           	(3.921551e-03 -8.097417e-03 1.500129e-03)
220           	(3.618954e-03 -8.124157e-03 1.510350e-03)
221           	(3.266373e-03 -8.199422e-03 1.619751e-03)
222           	(2.869804e-03 -8.332438e-03 1.829130e-03)
223           	(2.613313e-03 -8.434117e-03 1.774078e-03)
224           	(2.488718e-03 -8.374684e-03 1.493962e-03)
225           	(2.457847e-03 -8.275408e-03 1.319986e-03)
226           	(2.493442e-03 -8.146370e-03 1.180624e-03)
227           	(2.623736e-03 -7.952416e-03 1.085925e-03)
228           	(2.735403e-03 -7.738720e-03 1.108906e-03)
229           	(2.893333e-03 -7.446571e-03 1.172702e-03)
230           	(3.048254e-03 -7.146908e-03 1.251718e-03)
231           	(3.208728e-03 -6.796927e-03 1.342146e-03)
232           	(3.374657e-03 -6.424026e-03 1.436186e-03)
233           	(3.473868e-03 -6.026777e-03 1.377189e-03)
234           	(3.468648e-03 -5.664542e-03 1.304628e-03)
235           	(3.409255e-03 -5.286099e-03 1.332382e-03)
236           	(3.269797e-03 -4.907617e-03 1.394365e-03)
237           	(3.080448e-03 -4.560981e-03 1.463189e-03)
238           	(2.790538e-03 -4.237223e-03 1.539661e-03)
239           	(2.412840e-03 -3.917150e-03 1.589250e-03)
240           	(2.076081e-03 -3.628293e-03 1.547284e-03)
241           	(1.736583e-03 -3.343511e-03 1.531005e-03)
242           	(1.365648e-03 -3.163613e-03 1.404619e-03)
243           	(1.023513e-03 -3.026546e-03 1.118738e-03)
244           	(7.338188e-04 -2.922938e-03 1.023764e-03)
245           	(4.232057e-04 -2.785930e-03 1.058576e-03)
246           	(1.301590e-04 -2.648503e-03 1.152587e-03)
247           	(-1.297000e-04 -2.464266e-03 1.159445e-03)
248           	(-3.524433e-04 -2.306822e-03 1.144718e-03)
249           	(-5.233207e-04 -2.085540e-03 1.080641e-03)
250           	(-6.236699e-04 -1.902149e-03 1.045904e-03)
251           	(-7.026696e-04 -1.663100e-03 1.009705e-03)
252           	(-7.461017e-04 -1.436493e-03 1.036755e-03)
253           	(-7.636743e-04 -1.165887e-03 9.283999e-04)
254           	(-7.991718e-04 -8.847174e-04 9.703994e-04)
255           	(-8.837655e-04 -5.360531e-04 1.053828e-03)
256           	(-1.130796e-03 -1.943684e-04 1.141572e-03)
257           	(-1.454377e-03 1.280122e-04 1.362799e-03)
258           	(-1.919649e-03 3.395328e-04 1.247157e-03)
259           	(-2.113066e-03 4.628800e-04 1.135549e-03)
260           	(-2.157057e-03 4.560287e-04 1.120716e-03)
261           	(-2.083551e-03 4.023172e-04 1.135276e-03)
262           	(-1.994053e-03 3.827388e-04 1.189399e-03)
263           	(-1.918335e-03 4.066392e-04 1.234336e-03)
264           	(-1.855663e-03 4.427742e-04 1.361597e-03)
265           	(-1.761634e-03 5.659767e-04 1.433154e-03)
266           	(-1.581300e-03 7.861504e-04 1.532317e-03)
267           	(-1.419052e-03 9.501362e-04 1.635208e-03)
268           	(-1.531285e-03 6.421840e-04 1.388026e-03)
269           	(-1.877088e-03 1.484602e-04 1.910872e-03)
270           	(-2.210518e-03 -5.344639e-04 1.307449e-03)
271           	(-2.469872e-03 -1.969694e-03 -8.076884e-04)
272           	(-3.185480e-03 5.275063e-03 2.017867e-02)
273           	(-3.291956e-03 4.961184e-03 4.113718e-03)
274           	(-3.610886e-03 4.724337e-03 -4.248678e-03)
275           	(-3.517840e-03 5.744811e-03 -3.747594e-03)
276           	(-3.217124e-03 7.179486e-03 -1.302312e-03)
277           	(-2.944046e-03 8.703645e-03 4.933364e-04)
278           	(-2.530972e-03 1.015235e-02 1.042517e-03)
279           	(-2.575914e-03 1.105345e-02 1.407286e-03)
280           	(-2.632023e-03 1.183577e-02 1.889493e-03)
281           	(-2.598008e-03 1.259089e-02 2.587735e-03)
282           	(-2.703810e-03 1.377220e-02 4.217795e-03)
283           	(-3.064193e-03 1.476628e-02 3.331056e-03)
284           	(-3.201441e-03 1.553030e-02 1.572367e-03)
285           	(-3.032644e-03 1.633571e-02 3.171360e-04)
286           	(-2.677638e-03 1.660625e-02 -2.019682e-04)
287           	(-2.107829e-03 1.662063e-02 2.316532e-04)
288           	(-1.672949e-03 1.653486e-02 1.361296e-03)
289           	(-1.249808e-03 1.617765e-02 2.028516e-03)
290           	(-6.182219e-04 1.549711e-02 1.853062e-03)
291           	(1.795241e-04 1.463063e-02 1.266185e-03)
292           	(8.235230e-04 1.372234e-02 9.926201e-04)
293           	(1.314976e-03 1.314223e-02 1.246482e-03)
294           	(1.446717e-03 1.250121e-02 1.175725e-03)
295           	(1.161588e-03 1.178852e-02 1.117466e-03)
296           	(6.262251e-04 1.089781e-02 1.174385e-03)
297           	(-4.488107e-06 9.932384e-03 1.331746e-03)
298           	(-6.351085e-04 9.049062e-03 1.441834e-03)
299           	(-1.154214e-03 8.438768e-03 1.415949e-03)
300           	(-1.565289e-03 8.126000e-03 1.274874e-03)
301           	(-1.861908e-03 8.057401e-03 1.268194e-03)
302           	(-2.176012e-03 8.266374e-03 1.381958e-03)
303           	(-2.396557e-03 8.467803e-03 1.514742e-03)
304           	(-2.542075e-03 8.671880e-03 1.148578e-03)
305           	(-2.583810e-03 8.723455e-03 1.014450e-03)
306           	(-2.634112e-03 8.733443e-03 1.067683e-03)
307           	(-2.662667e-03 8.690365e-03 1.140016e-03)
308           	(-2.676554e-03 8.584913e-03 9.986804e-04)
309           	(-2.737095e-03 8.460102e-03 1.021896e-03)
310           	(-2.770369e-03 8.281182e-03 1.077557e-03)
311           	(-2.797919e-03 8.056606e-03 1.119598e-03)
312           	(-2.776922e-03 7.769382e-03 1.067430e-03)
313           	(-2.763570e-03 7.416968e-03 1.075412e-03)
314           	(-2.757132e-03 7.078068e-03 1.140442e-03)
315           	(-2.709565e-03 6.662552e-03 1.110232e-03)
316           	(-2.671634e-03 6.196100e-03 1.149812e-03)
317           	(-2.758407e-03 5.795850e-03 1.318140e-03)
318           	(-2.934566e-03 5.363294e-03 1.437719e-03)
319           	(-2.973472e-03 4.917797e-03 1.323684e-03)
320           	(-2.874990e-03 3.679938e-03 1.471908e-03)
321           	(-2.274070e-03 4.925531e-03 5.124359e-04)
322           	(-1.102965e-03 -5.100277e-04 -2.493424e-03)
323           	(-6.139482e-03 6.036325e-03 7.190053e-02)
324           	(-6.440745e-03 1.033406e-02 4.542215e-02)
325           	(-5.672270e-03 1.150920e-02 2.089092e-02)
326           	(-4.557576e-03 1.264124e-02 -2.575534e-03)
327           	(-3.772437e-03 1.367254e-02 -1.497777e-02)
328           	(-3.302548e-03 1.370965e-02 -2.030678e-02)
329           	(-3.557577e-03 1.299171e-02 -1.202270e-02)
330           	(-4.610037e-03 1.106867e-02 3.170645e-03)
331           	(-5.761270e-03 8.660233e-03 7.142840e-03)
332           	(-6.187567e-03 6.910304e-03 1.041180e-03)
333           	(-6.086265e-03 5.582562e-03 -2.843171e-03)
334           	(-5.989888e-03 4.512392e-03 -2.477397e-03)
335           	(-5.913048e-03 3.500113e-03 3.248169e-04)
336           	(-5.383421e-03 2.716026e-03 2.238622e-03)
337           	(-5.045936e-03 1.676585e-03 4.178646e-03)
338           	(-4.952788e-03 8.108887e-04 4.050603e-03)
339           	(-5.013498e-03 1.701143e-04 2.717205e-03)
340           	(-4.796919e-03 -6.388641e-04 2.719766e-03)
341           	(-4.424563e-03 -2.170286e-03 4.257192e-03)
342           	(-4.005014e-03 -3.763237e-03 5.999789e-03)
343           	(-3.256397e-03 -5.173864e-03 5.867463e-03)
344           	(-2.577888e-03 -5.642391e-03 4.200295e-03)
345           	(-1.952989e-03 -5.926288e-03 2.394221e-03)
346           	(-1.375238e-03 -6.462385e-03 1.194046e-03)
347           	(-6.479736e-04 -7.228563e-03 1.493120e-03)
348           	(-1.037243e-04 -8.251367e-03 2.040976e-03)
349           	(6.218238e-04 -9.265930e-03 2.455682e-03)
350           	(1.330118e-03 -1.016551e-02 2.477442e-03)
351           	(1.879180e-03 -1.097135e-02 2.760427e-03)
352           	(2.216428e-03 -1.173814e-02 3.051141e-03)
353           	(2.254733e-03 -1.234066e-02 3.516025e-03)
354           	(2.188839e-03 -1.306426e-02 3.860590e-03)
355           	(2.143809e-03 -1.372464e-02 3.911703e-03)
356           	(2.053180e-03 -1.430557e-02 3.449851e-03)
357           	(2.065594e-03 -1.475466e-02 2.670292e-03)
358           	(2.188142e-03 -1.501359e-02 1.896227e-03)
359           	(2.406563e-03 -1.518370e-02 1.621157e-03)
360           	(2.649628e-03 -1.526980e-02 1.533875e-03)
361           	(2.896243e-03 -1.530697e-02 1.636666e-03)
362           	(3.053886e-03 -1.525237e-02 1.603039e-03)
363           	(3.190507e-03 -1.515564e-02 1.663777e-03)
364           	(3.157091e-03 -1.500974e-02 1.801142e-03)
365           	(2.994885e-03 -1.486725e-02 2.019943e-03)
366           	(2.714134e-03 -1.474974e-02 2.134891e-03)
367           	(2.424891e-03 -1.471605e-02 1.984129e-03)
368           	(2.173114e-03 -1.479457e-02 1.610980e-03)
369           	(2.056979e-03 -1.482212e-02 1.265939e-03)
370           	(1.973068e-03 -1.490690e-02 1.240013e-03)
371           	(1.939541e-03 -1.500152e-02 1.436144e-03)
372           	(1.861424e-03 -1.526328e-02 1.670447e-03)
373           	(1.906313e-03 -1.565796e-02 1.858343e-03)
374           	(1.919813e-03 -1.608824e-02 1.878841e-03)
375           	(1.997746e-03 -1.633787e-02 1.622217e-03)
376           	(2.124854e-03 -1.634430e-02 1.307701e-03)
377           	(2.314049e-03 -1.629772e-02 1.208429e-03)
378           	(2.599358e-03 -1.605628e-02 1.192190e-03)
379           	(2.896170e-03 -1.577219e-02 1.261623e-03)
380           	(3.154447e-03 -1.530761e-02 1.287125e-03)
381           	(3.307296e-03 -1.485609e-02 1.442688e-03)
382           	(3.341835e-03 -1.420810e-02 1.603073e-03)
383           	(3.189401e-03 -1.375902e-02 1.621209e-03)
384           	(2.897281e-03 -1.352519e-02 1.456225e-03)
385           	(2.559603e-03 -1.333329e-02 1.379904e-03)
386           	(2.193238e-03 -1.307407e-02 1.438264e-03)
387           	(1.798825e-03 -1.274672e-02 1.393243e-03)
388           	(1.501732e-03 -1.251788e-02 1.291048e-03)
389           	(1.344098e-03 -1.210838e-02 1.150275e-03)
390           	(1.237256e-03 -1.152699e-02 1.167538e-03)
391           	(1.158567e-03 -1.076220e-02 1.320890e-03)
392           	(1.076355e-03 -9.950843e-03 1.398152e-03)
393           	(9.683925e-04 -9.076449e-03 1.451050e-03)
394           	(8.505149e-04 -8.264541e-03 1.423894e-03)
395           	(6.678065e-04 -7.625447e-03 1.241134e-03)
396           	(3.741468e-04 -6.986492e-03 1.262532e-03)
397           	(9.483891e-05 -6.460039e-03 1.297744e-03)
398           	(-2.239422e-04 -5.947393e-03 1.358191e-03)
399           	(-4.281077e-04 -5.451088e-03 1.335939e-03)
400           	(-5.991260e-04 -4.907055e-03 1.457945e-03)
401           	(-5.980141e-04 -4.243483e-03 1.274756e-03)
402           	(-5.596364e-04 -3.706633e-03 1.136698e-03)
403           	(-4.851449e-04 -3.362840e-03 1.176746e-03)
404           	(-3.867891e-04 -3.069213e-03 1.168153e-03)
405           	(-2.496950e-04 -2.888330e-03 1.178150e-03)
406           	(-1.090351e-04 -2.704970e-03 1.082000e-03)
407           	(5.590485e-05 -2.554378e-03 1.071792e-03)
408           	(2.225847e-04 -2.376949e-03 1.057206e-03)
409           	(3.583717e-04 -2.222135e-03 1.029079e-03)
410           	(5.530603e-04 -2.033448e-03 1.072304e-03)
411           	(6.460889e-04 -1.903999e-03 1.045387e-03)
412           	(7.505130e-04 -1.765189e-03 1.109761e-03)
413           	(8.488078e-04 -1.700810e-03 1.127017e-03)
414           	(8.795421e-04 -1.710803e-03 1.148898e-03)
415           	(9.154187e-04 -1.782899e-03 1.099609e-03)
416           	(8.928661e-04 -1.925011e-03 1.054220e-03)
417           	(8.887331e-04 -2.079942e-03 1.039046e-03)
418           	(8.560206e-04 -2.252402e-03 1.029604e-03)
419           	(8.094604e-04 -2.444745e-03 1.027240e-03)
420           	(7.516336e-04 -2.634460e-03 1.058883e-03)
421           	(6.768491e-04 -2.794306e-03 1.082286e-03)
422           	(6.171355e-04 -2.966905e-03 1.073870e-03)
423           	(5.128991e-04 -3.110759e-03 1.095455e-03)
424           	(4.129293e-04 -3.269545e-03 1.109378e-03)
425           	(2.741921e-04 -3.449042e-03 1.158776e-03)
426           	(1.321533e-04 -3.677910e-03 1.175706e-03)
427           	(6.475684e-06 -3.877859e-03 1.216545e-03)
428           	(-8.531608e-05 -4.010005e-03 1.041201e-03)
429           	(-1.600039e-04 -4.078727e-03 9.952452e-04)
430           	(-2.253412e-04 -4.126220e-03 1.013445e-03)
431           	(-2.827954e-04 -4.156162e-03 1.031107e-03)
432           	(-3.322117e-04 -4.178907e-03 1.043070e-03)
433           	(-3.794923e-04 -4.196542e-03 1.046269e-03)
434           	(-4.203756e-04 -4.201898e-03 1.047065e-03)
435           	(-4.571693e-04 -4.186885e-03 1.038630e-03)
436           	(-4.868966e-04 -4.177228e-03 1.040772e-03)
437           	(-5.041977e-04 -4.166696e-03 1.039629e-03)
438           	(-5.180998e-04 -4.153480e-03 1.045747e-03)
439           	(-5.222226e-04 -4.140140e-03 1.043588e-03)
440           	(-5.188416e-04 -4.124145e-03 1.039328e-03)
441           	(-5.035599e-04 -4.112042e-03 1.031380e-03)
442           	(-4.832341e-04 -4.100334e-03 1.028080e-03)
443           	(-4.550882e-04 -4.092083e-03 1.023587e-03)
444           	(-4.201302e-04 -4.079709e-03 1.020837e-03)
445           	(-3.803733e-04 -4.068614e-03 1.018931e-03)
446           	(-3.385619e-04 -4.066621e-03 1.019268e-03)
447           	(-2.944583e-04 -4.069333e-03 1.016793e-03)
448           	(-2.516523e-04 -4.068363e-03 1.016269e-03)
449           	(-2.077605e-04 -4.064270e-03 1.016582e-03)
450           	(-1.627467e-04 -4.057519e-03 1.016007e-03)
451           	(-1.236271e-04 -4.050361e-03 1.012120e-03)
452           	(-8.560328e-05 -4.041328e-03 1.012362e-03)
453           	(-4.683186e-05 -4.027956e-03 1.012083e-03)
454           	(-6.735990e-06 -4.020448e-03 1.010848e-03)
455           	(3.189166e-05 -4.012255e-03 1.011428e-03)
456           	(6.958443e-05 -4.000358e-03 1.009966e-03)
457           	(1.041901e-04 -3.989438e-03 9.951194e-04)
458           	(1.379522e-04 -3.978373e-03 1.010020e-03)
459           	(1.746216e-04 -3.964848e-03 1.014028e-03)
