# Region type : patch pressure_outlet
# Faces       : 6382
# Area        : 3.066803e-04
# Scale factor: 1.000000e+00
# Time        	sum(phi)
459           	1.204072e-10
460           	-1.815967e-09
461           	-2.195545e-09
462           	-2.818654e-09
463           	-3.359090e-09
464           	-3.667922e-09
465           	-3.850989e-09
466           	-4.222816e-09
467           	-4.729135e-09
468           	-5.905983e-09
469           	-3.598753e-09
470           	5.462793e-10
471           	2.454893e-09
472           	-4.034441e-10
473           	5.646929e-09
474           	9.181912e-10
475           	5.342775e-09
476           	4.657952e-10
477           	-1.715391e-09
478           	-3.975623e-09
479           	-5.123623e-09
480           	-5.343490e-09
481           	-5.321385e-09
482           	-5.056639e-09
483           	-4.767352e-09
484           	-4.355755e-09
485           	-4.008527e-09
486           	-4.047153e-09
487           	-4.795927e-09
488           	-5.971644e-09
489           	-6.876619e-09
490           	-7.023526e-09
491           	-6.371774e-09
492           	-5.547332e-09
493           	-4.994385e-09
494           	-4.856225e-09
495           	-4.901532e-09
496           	-4.757984e-09
497           	-4.546042e-09
498           	-4.539558e-09
499           	-5.442623e-09
500           	-6.847206e-09
501           	-6.372843e-09
502           	-5.662116e-09
503           	-5.031618e-09
504           	-4.477445e-09
505           	-3.943659e-09
506           	-3.276269e-09
507           	-2.877345e-09
508           	-2.527483e-09
509           	-2.292195e-09
510           	-2.131265e-09
511           	-2.007725e-09
512           	-1.579773e-09
513           	-1.181769e-09
514           	-1.123058e-09
515           	-1.963754e-09
516           	-2.769736e-09
517           	-3.577863e-09
518           	-4.934397e-09
519           	-8.169194e-09
520           	-1.050292e-08
521           	-9.164543e-09
522           	-1.072016e-08
523           	-7.229496e-09
524           	-6.663615e-09
525           	-7.050199e-09
526           	-5.374611e-09
527           	-4.004378e-09
528           	-3.576173e-09
529           	-3.680640e-09
530           	-3.829216e-09
531           	-4.022533e-09
532           	-3.886732e-09
533           	-3.829773e-09
534           	-3.849056e-09
535           	-3.641251e-09
536           	-3.596135e-09
537           	-3.945960e-09
538           	-4.535722e-09
539           	-5.420258e-09
540           	-6.814673e-09
541           	-8.699929e-09
542           	-1.067308e-08
543           	-1.193571e-08
544           	-1.211955e-08
545           	-1.171868e-08
546           	-1.127938e-08
547           	-1.087147e-08
548           	-1.046978e-08
549           	-1.015167e-08
550           	-9.768154e-09
551           	-9.381944e-09
552           	-9.006786e-09
553           	-8.721184e-09
554           	-8.265203e-09
555           	-7.578438e-09
556           	-6.873192e-09
557           	-6.394018e-09
558           	-5.930090e-09
559           	-5.770304e-09
560           	-5.941927e-09
561           	-6.578344e-09
562           	-8.067552e-09
563           	-9.997887e-09
564           	-1.331326e-08
565           	-1.553846e-08
566           	-1.313435e-08
567           	-9.880042e-09
568           	-7.157504e-09
569           	-5.379031e-09
570           	-4.805678e-09
571           	1.293902e-09
572           	1.294370e-10
573           	-1.667720e-09
574           	-4.424886e-09
575           	-1.090551e-08
576           	-1.161578e-08
577           	-1.153280e-08
578           	-1.136345e-08
579           	-1.120183e-08
580           	-1.100161e-08
581           	-1.216753e-08
582           	-1.358296e-08
583           	-1.438479e-08
584           	-1.543690e-08
585           	-1.690218e-08
586           	-1.843533e-08
587           	-1.896584e-08
588           	-1.846864e-08
589           	-1.756349e-08
590           	-1.788423e-08
591           	-1.847416e-08
592           	-1.025024e-08
593           	-9.983154e-09
594           	-9.833682e-09
595           	-9.701579e-09
596           	-9.464585e-09
597           	-9.315506e-09
598           	-1.948734e-08
599           	-2.016761e-08
600           	-2.068649e-08
601           	-1.917172e-08
602           	-1.782131e-08
