# Region type : patch velocity_inlet
# Faces       : 1888
# Area        : 4.314365e-03
# Scale factor: 1.000000e+00
# Time        	sum(phi)
261           	-4.314365e-03
262           	-4.314365e-03
263           	-4.314365e-03
264           	-4.314365e-03
265           	-4.314365e-03
266           	-4.314365e-03
267           	-4.314365e-03
268           	-4.314365e-03
269           	-4.314365e-03
270           	-4.314365e-03
271           	-4.314365e-03
272           	-4.314365e-03
273           	-4.314365e-03
274           	-4.314365e-03
275           	-4.314365e-03
276           	-4.314365e-03
277           	-4.314365e-03
278           	-4.314365e-03
279           	-4.314365e-03
280           	-4.314365e-03
281           	-4.314365e-03
282           	-4.314365e-03
283           	-4.314365e-03
284           	-4.314365e-03
285           	-4.314365e-03
286           	-4.314365e-03
287           	-4.314365e-03
288           	-4.314365e-03
289           	-4.314365e-03
290           	-4.314365e-03
291           	-4.314365e-03
292           	-4.314365e-03
293           	-4.314365e-03
294           	-4.314365e-03
295           	-4.314365e-03
296           	-4.314365e-03
297           	-4.314365e-03
298           	-4.314365e-03
299           	-4.314365e-03
300           	-4.314365e-03
301           	-4.314365e-03
302           	-4.314365e-03
303           	-4.314365e-03
304           	-4.314365e-03
305           	-4.314365e-03
306           	-4.314365e-03
307           	-4.314365e-03
308           	-4.314365e-03
309           	-4.314365e-03
310           	-4.314365e-03
311           	-4.314365e-03
312           	-4.314365e-03
313           	-4.314365e-03
314           	-4.314365e-03
315           	-4.314365e-03
316           	-4.314365e-03
317           	-4.314365e-03
318           	-4.314365e-03
319           	-4.314365e-03
320           	-4.314365e-03
321           	-4.314365e-03
322           	-4.314365e-03
323           	-4.314365e-03
324           	-4.314365e-03
325           	-4.314365e-03
326           	-4.314365e-03
327           	-4.314365e-03
328           	-4.314365e-03
329           	-4.314365e-03
330           	-4.314365e-03
331           	-4.314365e-03
332           	-4.314365e-03
333           	-4.314365e-03
334           	-4.314365e-03
335           	-4.314365e-03
336           	-4.314365e-03
337           	-4.314365e-03
338           	-4.314365e-03
339           	-4.314365e-03
340           	-4.314365e-03
341           	-4.314365e-03
342           	-4.314365e-03
343           	-4.314365e-03
