# Region type : patch pressure_outlet
# Faces       : 6382
# Area        : 3.066803e-04
# Scale factor: 1.000000e+00
# Time        	areaAverage(U)
1287          	(1.502403e+01 6.717814e-01 -6.147621e+01)
1288          	(1.525190e+01 6.584832e-01 -6.265933e+01)
1289          	(1.549870e+01 6.684588e-01 -6.371270e+01)
1290          	(1.574577e+01 7.108566e-01 -6.494769e+01)
1291          	(1.599632e+01 7.603773e-01 -6.601730e+01)
1292          	(1.624646e+01 8.304530e-01 -6.719575e+01)
1293          	(1.649916e+01 8.960188e-01 -6.842568e+01)
1294          	(1.674299e+01 9.634038e-01 -6.966947e+01)
1295          	(1.701353e+01 1.016827e+00 -7.072382e+01)
1296          	(1.729613e+01 1.059087e+00 -7.220355e+01)
1297          	(1.761459e+01 1.020548e+00 -7.323413e+01)
1298          	(1.780602e+01 9.624383e-01 -7.396516e+01)
1299          	(1.819727e+01 9.308701e-01 -7.579591e+01)
1300          	(1.840331e+01 9.372248e-01 -7.715270e+01)
1301          	(1.873570e+01 9.603732e-01 -7.850151e+01)
1302          	(1.892407e+01 1.004356e+00 -7.997164e+01)
1303          	(1.929232e+01 1.040991e+00 -8.109132e+01)
1304          	(1.951231e+01 1.060219e+00 -8.289455e+01)
1305          	(1.987594e+01 1.063474e+00 -8.409863e+01)
1306          	(2.018662e+01 1.077662e+00 -8.555550e+01)
1307          	(2.043184e+01 1.108641e+00 -8.711453e+01)
1308          	(2.084910e+01 1.154851e+00 -8.821324e+01)
1309          	(2.116028e+01 1.193115e+00 -9.067677e+01)
1310          	(2.145203e+01 1.228294e+00 -9.231445e+01)
1311          	(2.178238e+01 1.263536e+00 -9.377567e+01)
1312          	(2.222726e+01 1.289738e+00 -9.530850e+01)
1313          	(2.265784e+01 1.275009e+00 -9.689761e+01)
1314          	(2.307077e+01 1.270562e+00 -9.764242e+01)
1315          	(2.339440e+01 1.276650e+00 -1.002362e+02)
1316          	(2.373192e+01 1.295949e+00 -1.019937e+02)
1317          	(2.408882e+01 1.319033e+00 -1.036367e+02)
1318          	(2.444216e+01 1.359590e+00 -1.052086e+02)
1319          	(2.476614e+01 1.412436e+00 -1.070059e+02)
1320          	(2.507144e+01 1.474284e+00 -1.079681e+02)
1321          	(2.547117e+01 1.529743e+00 -1.104517e+02)
1322          	(2.579817e+01 1.559763e+00 -1.127455e+02)
1323          	(2.622104e+01 1.562215e+00 -1.143962e+02)
1324          	(2.646693e+01 1.532237e+00 -1.141442e+02)
1325          	(2.669664e+01 1.427061e+00 -1.173039e+02)
1326          	(2.703370e+01 1.376653e+00 -1.192051e+02)
1327          	(2.737810e+01 1.427668e+00 -1.210907e+02)
1328          	(2.777177e+01 1.501010e+00 -1.229795e+02)
1329          	(2.815457e+01 1.587185e+00 -1.238331e+02)
1330          	(2.851880e+01 1.693513e+00 -1.271707e+02)
1331          	(2.895080e+01 1.794080e+00 -1.291710e+02)
1332          	(2.935574e+01 1.905410e+00 -1.315130e+02)
1333          	(2.977558e+01 1.977143e+00 -1.320986e+02)
1334          	(3.017258e+01 1.936468e+00 -1.359184e+02)
1335          	(3.059763e+01 1.891135e+00 -1.378038e+02)
1336          	(3.102226e+01 1.928818e+00 -1.386275e+02)
1337          	(3.144132e+01 1.962872e+00 -1.427246e+02)
1338          	(3.195016e+01 1.993719e+00 -1.446761e+02)
1339          	(3.239453e+01 1.988902e+00 -1.474029e+02)
1340          	(3.290611e+01 1.952367e+00 -1.481472e+02)
1341          	(3.332788e+01 1.997454e+00 -1.520520e+02)
1342          	(3.373308e+01 2.087926e+00 -1.545266e+02)
1343          	(3.419199e+01 2.192889e+00 -1.556982e+02)
1344          	(3.462730e+01 2.287851e+00 -1.598244e+02)
1345          	(3.509122e+01 2.351289e+00 -1.621154e+02)
1346          	(3.551055e+01 2.391337e+00 -1.634030e+02)
1347          	(3.599188e+01 2.399053e+00 -1.674265e+02)
1348          	(3.644196e+01 2.403715e+00 -1.699797e+02)
1349          	(3.691617e+01 2.377747e+00 -1.715750e+02)
1350          	(3.740069e+01 2.360478e+00 -1.758185e+02)
1351          	(3.787246e+01 2.343998e+00 -1.788170e+02)
1352          	(3.839049e+01 2.353449e+00 -1.801921e+02)
1353          	(3.887219e+01 2.400704e+00 -1.848496e+02)
1354          	(3.948398e+01 2.494869e+00 -1.876542e+02)
1355          	(3.999201e+01 2.610981e+00 -1.891930e+02)
1356          	(4.052979e+01 2.752818e+00 -1.938188e+02)
1357          	(4.117796e+01 2.897421e+00 -1.967886e+02)
1358          	(4.173945e+01 3.018893e+00 -1.983186e+02)
1359          	(4.244042e+01 3.115335e+00 -2.031175e+02)
1360          	(4.303938e+01 3.187737e+00 -2.062043e+02)
1361          	(4.369399e+01 3.232862e+00 -2.076032e+02)
1362          	(4.435654e+01 3.251866e+00 -2.130427e+02)
1363          	(4.495833e+01 3.248475e+00 -2.164125e+02)
1364          	(4.596154e+01 3.182191e+00 -2.177080e+02)
1365          	(4.645462e+01 3.122010e+00 -2.231551e+02)
1366          	(4.737768e+01 3.118566e+00 -2.264137e+02)
1367          	(4.801803e+01 3.148345e+00 -2.284060e+02)
1368          	(4.884895e+01 3.201415e+00 -2.337235e+02)
1369          	(4.959638e+01 3.260350e+00 -2.371573e+02)
1370          	(5.032917e+01 3.340081e+00 -2.394115e+02)
1371          	(5.118939e+01 3.435370e+00 -2.448486e+02)
1372          	(5.188704e+01 3.559733e+00 -2.488627e+02)
1373          	(5.270707e+01 3.718734e+00 -2.507256e+02)
1374          	(5.342289e+01 3.875882e+00 -2.573489e+02)
1375          	(5.420047e+01 3.997692e+00 -2.612259e+02)
1376          	(5.500896e+01 4.118525e+00 -2.657297e+02)
1377          	(5.578681e+01 4.207558e+00 -2.669256e+02)
1378          	(5.665889e+01 4.268509e+00 -2.737791e+02)
1379          	(5.746153e+01 4.325244e+00 -2.782785e+02)
1380          	(5.834260e+01 4.327845e+00 -2.797985e+02)
1381          	(5.925164e+01 4.256392e+00 -2.864387e+02)
1382          	(5.999702e+01 4.262311e+00 -2.915435e+02)
1383          	(6.097932e+01 4.334001e+00 -2.924550e+02)
1384          	(6.179751e+01 4.455896e+00 -3.001550e+02)
1385          	(6.304981e+01 4.613341e+00 -3.067520e+02)
1386          	(6.397337e+01 4.754876e+00 -3.111466e+02)
1387          	(6.478733e+01 4.937059e+00 -3.133686e+02)
1388          	(6.577294e+01 5.087976e+00 -3.213600e+02)
1389          	(6.666911e+01 5.249608e+00 -3.262440e+02)
1390          	(6.763666e+01 5.377951e+00 -3.278840e+02)
1391          	(6.805132e+01 5.518236e+00 -3.357283e+02)
1392          	(6.891217e+01 5.624691e+00 -3.419140e+02)
1393          	(6.992211e+01 5.708571e+00 -3.463717e+02)
1394          	(7.089761e+01 5.727961e+00 -3.486742e+02)
1395          	(7.236346e+01 5.721038e+00 -3.583226e+02)
1396          	(7.344731e+01 5.684493e+00 -3.628807e+02)
1397          	(7.455232e+01 5.663086e+00 -3.657266e+02)
1398          	(7.581004e+01 5.641954e+00 -3.742797e+02)
1399          	(7.653974e+01 5.697905e+00 -3.776006e+02)
1400          	(7.734632e+01 5.762944e+00 -3.807922e+02)
1401          	(7.851839e+01 5.885776e+00 -3.896081e+02)
1402          	(7.942981e+01 6.040733e+00 -3.964968e+02)
1403          	(8.045619e+01 6.229515e+00 -4.025025e+02)
1404          	(8.157711e+01 6.415737e+00 -4.046166e+02)
1405          	(8.249923e+01 6.615461e+00 -4.149266e+02)
1406          	(8.360396e+01 6.773845e+00 -4.218207e+02)
1407          	(8.473952e+01 6.955085e+00 -4.237996e+02)
1408          	(8.568278e+01 7.111723e+00 -4.348287e+02)
1409          	(8.650028e+01 7.234475e+00 -4.409747e+02)
1410          	(8.767473e+01 7.373541e+00 -4.473551e+02)
1411          	(8.860323e+01 7.470727e+00 -4.509024e+02)
1412          	(8.982449e+01 7.529801e+00 -4.619184e+02)
1413          	(9.097262e+01 7.586345e+00 -4.689047e+02)
1414          	(9.199195e+01 7.630354e+00 -4.721565e+02)
1415          	(9.337361e+01 7.664182e+00 -4.832925e+02)
1416          	(9.436662e+01 7.664226e+00 -4.913646e+02)
1417          	(9.487624e+01 7.794173e+00 -4.979572e+02)
1418          	(9.610302e+01 7.948569e+00 -5.008377e+02)
1419          	(9.763307e+01 8.129730e+00 -5.140009e+02)
1420          	(9.911857e+01 8.404138e+00 -5.221100e+02)
1421          	(1.002783e+02 8.642013e+00 -5.249940e+02)
1422          	(1.016349e+02 8.892083e+00 -5.378521e+02)
1423          	(1.029521e+02 9.164751e+00 -5.468720e+02)
1424          	(1.045093e+02 9.433611e+00 -5.541299e+02)
1425          	(1.056741e+02 9.642705e+00 -5.583009e+02)
1426          	(1.073059e+02 9.842972e+00 -5.720467e+02)
1427          	(1.085518e+02 1.002247e+01 -5.810803e+02)
1428          	(1.102523e+02 1.015340e+01 -5.840059e+02)
1429          	(1.117448e+02 1.019823e+01 -5.982175e+02)
1430          	(1.132313e+02 1.023133e+01 -6.081213e+02)
1431          	(1.148152e+02 1.022451e+01 -6.169928e+02)
1432          	(1.165837e+02 1.022826e+01 -6.201754e+02)
1433          	(1.180282e+02 1.029330e+01 -6.361384e+02)
1434          	(1.197057e+02 1.041321e+01 -6.457117e+02)
1435          	(1.215184e+02 1.057074e+01 -6.488619e+02)
1436          	(1.230444e+02 1.079092e+01 -6.650806e+02)
1437          	(1.247913e+02 1.102901e+01 -6.758740e+02)
1438          	(1.267432e+02 1.129032e+01 -6.847794e+02)
1439          	(1.283357e+02 1.160402e+01 -6.906122e+02)
1440          	(1.301909e+02 1.193229e+01 -7.066757e+02)
1441          	(1.320297e+02 1.229168e+01 -7.170852e+02)
1442          	(1.341202e+02 1.261085e+01 -7.212069e+02)
1443          	(1.359625e+02 1.290536e+01 -7.389674e+02)
1444          	(1.377961e+02 1.313951e+01 -7.498718e+02)
1445          	(1.399812e+02 1.332713e+01 -7.612914e+02)
1446          	(1.419711e+02 1.350872e+01 -7.660640e+02)
1447          	(1.438009e+02 1.363618e+01 -7.848513e+02)
1448          	(1.461808e+02 1.380001e+01 -7.961483e+02)
1449          	(1.483112e+02 1.403400e+01 -8.005090e+02)
1450          	(1.505195e+02 1.430999e+01 -8.194230e+02)
1451          	(1.525244e+02 1.455783e+01 -8.334487e+02)
1452          	(1.549659e+02 1.495460e+01 -8.442084e+02)
1453          	(1.571355e+02 1.534852e+01 -8.505154e+02)
1454          	(1.595656e+02 1.577427e+01 -8.704361e+02)
1455          	(1.619328e+02 1.618236e+01 -8.823943e+02)
1456          	(1.641108e+02 1.657697e+01 -8.977621e+02)
1457          	(1.667538e+02 1.683231e+01 -9.018854e+02)
1458          	(1.692370e+02 1.712544e+01 -9.230664e+02)
1459          	(1.727083e+02 1.728996e+01 -9.425412e+02)
1460          	(1.751813e+02 1.747070e+01 -9.578212e+02)
1461          	(1.775702e+02 1.755016e+01 -9.637852e+02)
1462          	(1.805321e+02 1.780368e+01 -9.855132e+02)
1463          	(1.831592e+02 1.802571e+01 -1.001057e+03)
1464          	(1.859075e+02 1.837006e+01 -1.014698e+03)
1465          	(1.886055e+02 1.859614e+01 -1.021833e+03)
1466          	(1.913891e+02 1.898201e+01 -1.047471e+03)
1467          	(1.943517e+02 1.936505e+01 -1.062441e+03)
1468          	(1.972391e+02 1.978312e+01 -1.077221e+03)
1469          	(2.000211e+02 2.018334e+01 -1.085475e+03)
1470          	(2.043036e+02 2.064546e+01 -1.110786e+03)
1471          	(2.074408e+02 2.104591e+01 -1.127243e+03)
1472          	(2.104206e+02 2.145108e+01 -1.145776e+03)
1473          	(2.137566e+02 2.176122e+01 -1.160282e+03)
1474          	(2.160476e+02 2.206620e+01 -1.163857e+03)
1475          	(2.195478e+02 2.228589e+01 -1.188383e+03)
1476          	(2.213171e+02 2.249528e+01 -1.207694e+03)
1477          	(2.250286e+02 2.264330e+01 -1.226334e+03)
1478          	(2.284614e+02 2.287084e+01 -1.231295e+03)
1479          	(2.318070e+02 2.311708e+01 -1.264725e+03)
1480          	(2.362730e+02 2.341171e+01 -1.281298e+03)
1481          	(2.395709e+02 2.374270e+01 -1.302913e+03)
1482          	(2.434711e+02 2.431009e+01 -1.319806e+03)
1483          	(2.469166e+02 2.487027e+01 -1.330304e+03)
1484          	(2.508517e+02 2.554221e+01 -1.360673e+03)
1485          	(2.541644e+02 2.627840e+01 -1.382634e+03)
1486          	(2.585121e+02 2.704467e+01 -1.401469e+03)
1487          	(2.622615e+02 2.770734e+01 -1.423045e+03)
1488          	(2.665028e+02 2.832874e+01 -1.431378e+03)
1489          	(2.705822e+02 2.879523e+01 -1.466238e+03)
1490          	(2.747304e+02 2.933670e+01 -1.486251e+03)
1491          	(2.787731e+02 2.968593e+01 -1.510310e+03)
1492          	(2.826322e+02 3.007181e+01 -1.533320e+03)
1493          	(2.870840e+02 3.025594e+01 -1.543362e+03)
1494          	(2.916815e+02 3.061436e+01 -1.577927e+03)
1495          	(2.960381e+02 3.101045e+01 -1.602810e+03)
1496          	(3.060279e+02 3.139196e+01 -1.626398e+03)
1497          	(3.107152e+02 3.175033e+01 -1.650941e+03)
1498          	(3.149896e+02 3.210032e+01 -1.677601e+03)
1499          	(3.202687e+02 3.250032e+01 -1.685719e+03)
1500          	(3.251631e+02 3.304385e+01 -1.726391e+03)
1501          	(3.301817e+02 3.373691e+01 -1.750830e+03)
1502          	(3.352593e+02 3.444975e+01 -1.777508e+03)
1503          	(3.403340e+02 3.526475e+01 -1.804687e+03)
1504          	(3.456614e+02 3.618087e+01 -1.829367e+03)
1505          	(3.509883e+02 3.712156e+01 -1.856096e+03)
1506          	(3.560906e+02 3.814802e+01 -1.870540e+03)
1507          	(3.616976e+02 3.920218e+01 -1.911645e+03)
1508          	(3.678410e+02 4.030288e+01 -1.941862e+03)
1509          	(3.723685e+02 4.141757e+01 -1.970944e+03)
1510          	(3.791259e+02 4.251277e+01 -1.998465e+03)
1511          	(3.840523e+02 4.372979e+01 -2.031561e+03)
1512          	(3.907314e+02 4.484855e+01 -2.058129e+03)
1513          	(3.964255e+02 4.591274e+01 -2.069663e+03)
1514          	(4.023049e+02 4.673717e+01 -2.122265e+03)
1515          	(4.088762e+02 4.761327e+01 -2.151905e+03)
1516          	(4.174239e+02 4.850133e+01 -2.185391e+03)
1517          	(4.235161e+02 4.951473e+01 -2.221862e+03)
1518          	(4.302592e+02 5.042954e+01 -2.250903e+03)
1519          	(4.367739e+02 5.137139e+01 -2.287391e+03)
1520          	(4.436669e+02 5.213188e+01 -2.320050e+03)
1521          	(4.504070e+02 5.308354e+01 -2.356010e+03)
1522          	(4.572934e+02 5.414390e+01 -2.368501e+03)
1523          	(4.644330e+02 5.534243e+01 -2.429464e+03)
1524          	(4.720475e+02 5.681231e+01 -2.460792e+03)
1525          	(4.791607e+02 5.836878e+01 -2.499455e+03)
1526          	(4.867226e+02 6.003876e+01 -2.535837e+03)
1527          	(4.940916e+02 6.159437e+01 -2.575483e+03)
1528          	(5.025278e+02 6.360616e+01 -2.613603e+03)
1529          	(5.103417e+02 6.557446e+01 -2.652754e+03)
1530          	(5.215906e+02 6.764159e+01 -2.698839e+03)
1531          	(5.277251e+02 6.962770e+01 -2.733711e+03)
1532          	(5.379377e+02 7.163018e+01 -2.756709e+03)
1533          	(5.444420e+02 7.340076e+01 -2.816520e+03)
1534          	(5.551965e+02 7.490620e+01 -2.864846e+03)
1535          	(5.615717e+02 7.642876e+01 -2.902099e+03)
1536          	(5.724257e+02 7.781808e+01 -2.951861e+03)
1537          	(5.792342e+02 7.911002e+01 -2.992019e+03)
1538          	(5.910756e+02 8.026282e+01 -3.037258e+03)
1539          	(5.976587e+02 8.164170e+01 -3.082667e+03)
1540          	(6.096430e+02 8.304945e+01 -3.142738e+03)
1541          	(6.168639e+02 8.439560e+01 -3.184914e+03)
1542          	(6.291327e+02 8.578001e+01 -3.238955e+03)
1543          	(6.396813e+02 8.757407e+01 -3.302438e+03)
1544          	(6.517568e+02 8.948666e+01 -3.355753e+03)
1545          	(6.596800e+02 9.183427e+01 -3.403091e+03)
1546          	(6.719784e+02 9.443221e+01 -3.456473e+03)
1547          	(6.805604e+02 9.721244e+01 -3.508639e+03)
1548          	(6.949590e+02 1.002753e+02 -3.554438e+03)
1549          	(7.031915e+02 1.034821e+02 -3.604009e+03)
1550          	(7.138991e+02 1.064653e+02 -3.662827e+03)
1551          	(7.275750e+02 1.094463e+02 -3.720330e+03)
1552          	(7.367610e+02 1.122468e+02 -3.770708e+03)
1553          	(7.510541e+02 1.153264e+02 -3.836981e+03)
1554          	(7.607079e+02 1.187909e+02 -3.886661e+03)
1555          	(7.753750e+02 1.229358e+02 -3.955079e+03)
1556          	(7.850616e+02 1.271154e+02 -4.005295e+03)
1557          	(7.994873e+02 1.314576e+02 -4.080476e+03)
1558          	(8.140592e+02 1.359247e+02 -4.124600e+03)
1559          	(8.227432e+02 1.402559e+02 -4.195687e+03)
1560          	(8.394180e+02 1.442661e+02 -4.255535e+03)
1561          	(8.498711e+02 1.476901e+02 -4.294384e+03)
1562          	(8.602019e+02 1.506098e+02 -4.356539e+03)
1563          	(8.774044e+02 1.533944e+02 -4.424998e+03)
1564          	(8.918473e+02 1.552757e+02 -4.490293e+03)
1565          	(9.068934e+02 1.568727e+02 -4.550971e+03)
1566          	(9.175985e+02 1.581175e+02 -4.620805e+03)
1567          	(9.362343e+02 1.594306e+02 -4.694832e+03)
1568          	(9.517473e+02 1.608085e+02 -4.758908e+03)
1569          	(9.668614e+02 1.624238e+02 -4.837874e+03)
1570          	(9.798332e+02 1.643092e+02 -4.897327e+03)
1571          	(9.988545e+02 1.671600e+02 -4.970577e+03)
1572          	(1.015137e+03 1.711695e+02 -5.052930e+03)
1573          	(1.050054e+03 1.768856e+02 -5.124474e+03)
1574          	(1.066535e+03 1.835506e+02 -5.209908e+03)
1575          	(1.084438e+03 1.916125e+02 -5.280857e+03)
1576          	(1.102593e+03 2.004833e+02 -5.359541e+03)
1577          	(1.119946e+03 2.096807e+02 -5.440402e+03)
1578          	(1.138080e+03 2.197338e+02 -5.525902e+03)
1579          	(1.156158e+03 2.298097e+02 -5.611662e+03)
1580          	(1.175254e+03 2.402130e+02 -5.690561e+03)
1581          	(1.194246e+03 2.505712e+02 -5.782425e+03)
1582          	(1.212993e+03 2.609211e+02 -5.874553e+03)
1583          	(1.233224e+03 2.711640e+02 -5.954204e+03)
1584          	(1.252731e+03 2.813112e+02 -6.050875e+03)
1585          	(1.273377e+03 2.913641e+02 -6.140648e+03)
1586          	(1.293500e+03 3.016179e+02 -6.248163e+03)
1587          	(1.314340e+03 3.125662e+02 -6.346798e+03)
1588          	(1.335575e+03 3.241629e+02 -6.443653e+03)
1589          	(1.356821e+03 3.359871e+02 -6.542627e+03)
1590          	(1.378305e+03 3.479750e+02 -6.643368e+03)
1591          	(1.398492e+03 3.596201e+02 -6.759908e+03)
1592          	(1.422327e+03 3.702228e+02 -6.848292e+03)
1593          	(1.444677e+03 3.795727e+02 -6.954195e+03)
1594          	(1.466201e+03 3.872615e+02 -7.072911e+03)
1595          	(1.490750e+03 3.929684e+02 -7.172583e+03)
1596          	(1.515784e+03 3.977996e+02 -7.285238e+03)
1597          	(1.538935e+03 4.018512e+02 -7.410685e+03)
1598          	(1.563570e+03 4.056908e+02 -7.514452e+03)
1599          	(1.587099e+03 4.110232e+02 -7.640130e+03)
1600          	(1.609566e+03 4.178805e+02 -7.777167e+03)
1601          	(1.639159e+03 4.268547e+02 -7.884874e+03)
1602          	(1.665539e+03 4.362795e+02 -8.009938e+03)
1603          	(1.691766e+03 4.456893e+02 -8.139858e+03)
1604          	(1.735286e+03 4.524639e+02 -8.263703e+03)
1605          	(1.762693e+03 4.559676e+02 -8.403886e+03)
1606          	(1.792634e+03 4.555493e+02 -8.524216e+03)
1607          	(1.819651e+03 4.512806e+02 -8.795177e+03)
1608          	(1.857633e+03 4.425242e+02 -8.897385e+03)
1609          	(1.897428e+03 4.307881e+02 -9.044798e+03)
1610          	(1.922416e+03 4.189957e+02 -9.174764e+03)
1611          	(1.964627e+03 4.112820e+02 -9.312945e+03)
1612          	(1.988582e+03 4.090982e+02 -9.461886e+03)
1613          	(2.032088e+03 4.153059e+02 -9.599317e+03)
1614          	(2.066198e+03 4.315454e+02 -9.713890e+03)
1615          	(2.113644e+03 4.586813e+02 -9.860130e+03)
1616          	(2.140593e+03 4.965344e+02 -1.000471e+04)
1617          	(2.188663e+03 5.442185e+02 -1.017998e+04)
1618          	(2.226176e+03 5.995472e+02 -1.036972e+04)
1619          	(2.276079e+03 6.590862e+02 -1.054531e+04)
1620          	(2.324562e+03 7.209665e+02 -1.070073e+04)
1621          	(2.363806e+03 7.816653e+02 -1.087743e+04)
1622          	(2.413337e+03 8.371130e+02 -1.105892e+04)
1623          	(2.454864e+03 8.853358e+02 -1.123759e+04)
1624          	(2.498789e+03 9.222883e+02 -1.139894e+04)
1625          	(2.545454e+03 9.473613e+02 -1.156728e+04)
1626          	(2.591798e+03 9.601242e+02 -1.173391e+04)
1627          	(2.651741e+03 9.612429e+02 -1.193691e+04)
1628          	(2.684191e+03 9.541136e+02 -1.211383e+04)
1629          	(2.737905e+03 9.432835e+02 -1.227598e+04)
1630          	(2.776974e+03 9.323779e+02 -1.250124e+04)
1631          	(2.840453e+03 9.268134e+02 -1.273324e+04)
1632          	(2.876463e+03 9.295317e+02 -1.290892e+04)
1633          	(2.931790e+03 9.455348e+02 -1.310373e+04)
1634          	(2.992242e+03 9.747562e+02 -1.335847e+04)
1635          	(3.034839e+03 1.020528e+03 -1.355702e+04)
1636          	(3.084861e+03 1.082304e+03 -1.379250e+04)
1637          	(3.174284e+03 1.154685e+03 -1.404668e+04)
1638          	(3.218709e+03 1.237278e+03 -1.426208e+04)
1639          	(3.288256e+03 1.328371e+03 -1.451109e+04)
1640          	(3.331731e+03 1.418971e+03 -1.473455e+04)
1641          	(3.400965e+03 1.508232e+03 -1.501237e+04)
1642          	(3.447688e+03 1.589530e+03 -1.521319e+04)
1643          	(3.519270e+03 1.660509e+03 -1.550234e+04)
1644          	(3.565317e+03 1.717410e+03 -1.575746e+04)
1645          	(3.645075e+03 1.757838e+03 -1.599806e+04)
1646          	(3.707963e+03 1.776763e+03 -1.625151e+04)
1647          	(3.763960e+03 1.776567e+03 -1.650964e+04)
1648          	(3.850252e+03 1.758850e+03 -1.675709e+04)
1649          	(3.914950e+03 1.727552e+03 -1.708354e+04)
1650          	(3.979614e+03 1.689861e+03 -1.730635e+04)
1651          	(4.066622e+03 1.659182e+03 -1.770124e+04)
1652          	(4.156225e+03 1.646770e+03 -1.794622e+04)
1653          	(4.221931e+03 1.667094e+03 -1.828277e+04)
1654          	(4.334105e+03 1.727852e+03 -1.870904e+04)
1655          	(4.423784e+03 1.840445e+03 -1.900512e+04)
1656          	(4.497634e+03 2.010705e+03 -1.935672e+04)
1657          	(4.593976e+03 2.242710e+03 -1.981095e+04)
1658          	(4.665975e+03 2.536801e+03 -2.020873e+04)
1659          	(4.721629e+03 2.877257e+03 -2.059837e+04)
1660          	(4.829691e+03 3.247322e+03 -2.110394e+04)
1661          	(4.900277e+03 3.624784e+03 -2.156862e+04)
1662          	(4.963175e+03 3.988839e+03 -2.194501e+04)
1663          	(5.061317e+03 4.305876e+03 -2.242222e+04)
1664          	(5.186400e+03 4.551885e+03 -2.292442e+04)
1665          	(5.273325e+03 4.713942e+03 -2.333227e+04)
1666          	(5.362059e+03 4.785796e+03 -2.380257e+04)
1667          	(5.429060e+03 4.773828e+03 -2.427693e+04)
1668          	(5.551184e+03 4.686765e+03 -2.472847e+04)
1669          	(5.649734e+03 4.537634e+03 -2.529811e+04)
1670          	(5.788549e+03 4.336792e+03 -2.581872e+04)
1671          	(5.922104e+03 4.106009e+03 -2.638837e+04)
1672          	(6.032560e+03 3.854018e+03 -2.689881e+04)
1673          	(6.155432e+03 3.603129e+03 -2.735438e+04)
1674          	(6.263763e+03 3.360636e+03 -2.783898e+04)
1675          	(6.449276e+03 3.137570e+03 -2.833803e+04)
1676          	(6.565028e+03 2.947245e+03 -2.883921e+04)
1677          	(6.736237e+03 2.798574e+03 -2.939235e+04)
1678          	(6.968835e+03 2.699388e+03 -2.976807e+04)
1679          	(7.133012e+03 2.652414e+03 -3.035710e+04)
1680          	(7.242517e+03 2.622518e+03 -3.113450e+04)
1681          	(7.429023e+03 2.627573e+03 -3.152608e+04)
1682          	(7.563290e+03 2.665099e+03 -3.230999e+04)
1683          	(7.765422e+03 2.758761e+03 -3.270706e+04)
1684          	(7.929655e+03 2.918465e+03 -3.333900e+04)
1685          	(8.063600e+03 3.166885e+03 -3.429833e+04)
1686          	(8.304775e+03 3.523914e+03 -3.471225e+04)
1687          	(8.478555e+03 4.002399e+03 -3.537041e+04)
1688          	(8.649152e+03 4.619450e+03 -3.609228e+04)
1689          	(8.809478e+03 5.373505e+03 -3.726026e+04)
1690          	(9.085933e+03 6.264086e+03 -3.770669e+04)
1691          	(9.297485e+03 7.276793e+03 -3.868394e+04)
1692          	(9.473320e+03 8.387362e+03 -3.948525e+04)
1693          	(9.657305e+03 9.584955e+03 -4.058438e+04)
1694          	(9.868330e+03 1.082266e+04 -4.127230e+04)
1695          	(1.006805e+04 1.206295e+04 -4.218788e+04)
1696          	(1.020335e+04 1.327089e+04 -4.329536e+04)
1697          	(1.050272e+04 1.439240e+04 -4.391762e+04)
1698          	(1.066436e+04 1.537549e+04 -4.513910e+04)
1699          	(1.091151e+04 1.616671e+04 -4.565380e+04)
1700          	(1.109074e+04 1.671110e+04 -4.695101e+04)
1701          	(1.131466e+04 1.697569e+04 -4.742050e+04)
1702          	(1.150573e+04 1.696630e+04 -4.874205e+04)
1703          	(1.177266e+04 1.670282e+04 -4.949086e+04)
1704          	(1.220635e+04 1.608505e+04 -5.051182e+04)
1705          	(1.236475e+04 1.518307e+04 -5.138478e+04)
1706          	(1.268208e+04 1.404873e+04 -5.232169e+04)
1707          	(1.301025e+04 1.277485e+04 -5.328770e+04)
1708          	(1.325970e+04 1.144015e+04 -5.449564e+04)
1709          	(1.363425e+04 1.010151e+04 -5.543692e+04)
1710          	(1.396407e+04 8.819151e+03 -5.640460e+04)
1711          	(1.430806e+04 7.676286e+03 -5.757765e+04)
1712          	(1.456433e+04 6.741863e+03 -5.859319e+04)
1713          	(1.488787e+04 6.101489e+03 -5.972073e+04)
1714          	(1.519998e+04 5.858985e+03 -6.079541e+04)
1715          	(1.552762e+04 6.048666e+03 -6.210561e+04)
1716          	(1.589046e+04 6.675727e+03 -6.338443e+04)
1717          	(1.626159e+04 7.712611e+03 -6.454064e+04)
1718          	(1.658692e+04 9.141074e+03 -6.580935e+04)
1719          	(1.690849e+04 1.085873e+04 -6.717441e+04)
1720          	(1.727440e+04 1.277613e+04 -6.881868e+04)
1721          	(1.760363e+04 1.477062e+04 -6.995374e+04)
1722          	(1.800805e+04 1.672692e+04 -7.133503e+04)
1723          	(1.842968e+04 1.855523e+04 -7.272117e+04)
1724          	(1.883774e+04 2.010819e+04 -7.408002e+04)
1725          	(1.921733e+04 2.132559e+04 -7.558686e+04)
1726          	(1.970346e+04 2.219103e+04 -7.694041e+04)
1727          	(2.026043e+04 2.266597e+04 -7.847074e+04)
1728          	(2.077528e+04 2.281158e+04 -7.977709e+04)
1729          	(2.130984e+04 2.262676e+04 -8.146816e+04)
1730          	(2.191328e+04 2.220108e+04 -8.308801e+04)
1731          	(2.249681e+04 2.163513e+04 -8.485739e+04)
1732          	(2.298674e+04 2.098840e+04 -8.638772e+04)
1733          	(2.359567e+04 2.035015e+04 -8.808687e+04)
1734          	(2.414756e+04 1.976180e+04 -9.040736e+04)
1735          	(2.475359e+04 1.928687e+04 -9.207299e+04)
